Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.973790035988598,0.0373898301921549,-0.04976759970723619,0.08992120044150598
2,0.712335945345171,0.1501098531617,-0.03552379563456467,0.10506714012760884
3,0.962384672496585,0.0325758291896291,0.3204580134699479,0.09913845813083802
4,0.951358999760813,0.0874064668620708,-0.05793897944728713,0.09445138786083128
5,1.0,0,0.32824189513554586,0.09030943610199056
6,0.965885419173288,0,0.3233141448515723,0.09602599840198818
7,0.930062767499513,0.048462649338581,0.27949466929256256,0.1357945850006695
8,1.0,0,0.32824189513554586,0.09030943610199056
9,0.802988982110787,0.121069445590953,-0.06285192021673844,0.12213775233628078
10,0.78853629853482,0.159218184815707,-0.005817590250287303,0.11045445529427463
11,1.0,0,0.32824189513554586,0.09030943610199056
12,0.872268384019551,0,0.2098489662092149,0.1245233291328468
13,0.823511895984885,0.0981040598907748,0.056233657896092124,0.14258529616448207
14,0.905407867833852,0.0915857334010776,0.005121549419323332,0.12716993104099275
15,0.815608706519305,0.151222470216684,-0.05090586720869291,0.16563981400049332
16,0.949509498467439,0.0919191770030838,-0.08402220441024733,0.04981661997951582
17,0.966633912132236,0,0.33119210285692446,0.09761040803933865
18,0.864928168540494,0.114223028758301,-0.010810947741546631,0.15695464372348525
19,0.697340023483462,0.144368535407252,-0.05464232894493548,0.12546226835055135
20,0.928127113433738,0,0.32614202719662294,0.11093223416413467
21,0.897902684879502,0.141237224098107,-0.056838884610509004,0.1016943999001554
22,0.909578984160498,0,0.3131018160663626,0.10648296518852789
23,0.731332912310677,0.145328970287599,0.009456559067342472,0.13438798578111258
24,0.998681674774667,0.00104022515121376,-0.08262729143795,0.039477993191096405
25,0.962622689337936,0.0584237743608187,0.023187524314900124,0.11203943598691649
26,0.811089956254514,0.185736895990951,-0.025714866424081127,0.14617180608243316
27,0.468048548138357,0.477141394110798,0.23657969267433598,0.2584235480624611
28,0.729325037360602,0,-0.055824896905450776,0.1035446842509296
29,0.962543208314282,0,0.3229727497439772,0.09446914340895521
Averages,0.8752346340295024,0.08057116371818815,0.10719110294918241,0.11452778594304819
