Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.903705236071854,0,-0.061620556868584545,0.013336547039762649
2,0.884672371668929,0,-0.061448529278002595,0.015213479084139548
3,0.995271972349486,0,-0.05842455496157955,0.0120359888215052
Averages,0.9278831933634231,0.0,-0.06049788036938889,0.013528671648469132
