"","Acetobacteraceae","Comamonadaceae","Christensenellaceae","Prevotellaceae","Family_XIII","Rhodobacteraceae","Ruminococcaceae","Run_SP154(order)","Pasteurellaceae","Corynebacteriaceae","Moraxellaceae","Peptococcaceae","JG30_KF_CM66(class)","Solibacteraceae_Subgroup_3_","uncultured","Pseudomonadaceae","Flavobacteriaceae","Sphingobacteriaceae","Kineosporiaceae","Sphingomonadaceae","Intrasporangiaceae","Lactobacillaceae","Rhodospirillaceae","Blastocatellaceae_Subgroup_4_","Lachnospiraceae","Alcaligenaceae","Veillonellaceae","Erysipelotrichaceae","Clostridiales_vadinBB60_group","WCHB1_32(class)","DA101_soil_group","Burkholderiaceae","Family_XI","Leptotrichiaceae","Bifidobacteriaceae","Thermaceae","Coriobacteriaceae","Fibrobacteraceae","Bacteroidaceae","Porphyromonadaceae","Streptococcaceae","Peptostreptococcaceae","Leuconostocaceae","Rikenellaceae","Opitutaceae","Fusobacteriaceae","Caulobacteraceae","Aerococcaceae","NB1_n(order)","Oscillochloridaceae","Actinomycetaceae","Family_XII","Defluviitaleaceae","Hyphomicrobiaceae","Spirochaetaceae","Iamiaceae","Succinivibrionaceae","Oxalobacteraceae","Cellulomonadaceae","Eubacteriaceae","Pseudonocardiaceae","Alicyclobacillaceae","Cytophagaceae","FamilyI","Brucellaceae","Micrococcaceae","Gastranaerophilales(order)","Desulfovibrionaceae","Neisseriaceae","Subgroup_6(class)","Listeriaceae","Campylobacteraceae","Synergistaceae","MB_A2_108(class)","Methylobacteriaceae","0319_6A21","Mollicutes_RF9(order)","Micromonosporaceae","Caldilineaceae","Erythrobacteraceae","Acidaminococcaceae","Mycobacteriaceae","Bacteroidales_S24_7_group","Planctomycetaceae","SM2D12","Desulfurellaceae","Unknown_Family","Anaerolineaceae","WCHA1_57(class)","Chromatiaceae","OPB56","Chthoniobacterales_Incertae_Sedis","Thermoanaerobacteraceae","Chitinophagaceae","OPB35_soil_group(class)","Tectomicrobia(phylum)","vadinBE97","NS11_12_marine_group","Paenibacillaceae","Nocardiaceae","Carnobacteriaceae","Rhizobiales_Incertae_Sedis","Nocardioidaceae","Chloroflexaceae","Methanobacteriaceae","Bacteriovoracaceae","Streptosporangiales_Incertae_Sedis","Nitrospiraceae","Microbacteriaceae","Planococcaceae","JG30_KF_CM45(order)","Rhizobiaceae","Victivallaceae","Cardiobacteriaceae","Xanthomonadaceae","Cryomorphaceae","Geobacteraceae","env_OPS_17","Bdellovibrionaceae","Shewanellaceae","Obscuribacterales(order)","Thermoplasmatales_Incertae_Sedis","Lentimicrobiaceae","Candidatus_Falkowbacteria(class)","Xanthobacteraceae","Streptomycetaceae","Chloroplast(class)","Xanthomonadales_Incertae_Sedis","Geodermatophilaceae","Gitt_GS_136(class)","Chthoniobacteraceae","Family_X","Staphylococcaceae","Bacteroidetes_vadinHA17(class)","Deinococcaceae","Acidimicrobiaceae","Rhodospirillales_Incertae_Sedis","Coxiellaceae","Cyanobacteria(phylum)","NB1_j(order)","X35(order)","Enterobacteriaceae","Haliangiaceae","ABS_19","ML635J_21(class)","Acidobacteriaceae_Subgroup_1_","mle1_27","Brevibacteriaceae","Clostridiaceae_1","PHOS_HE51","Methylophilaceae","288_2","Alteromonadaceae","Heliobacteriaceae","Oligosphaeraceae","Solirubrobacteraceae","Bacillaceae","KD4_96(class)","Roseiarcaceae","Anaeroplasmataceae","Verrucomicrobiaceae","uncultured(class)","Helicobacteraceae","TK10(class)","FamilyII","Candidatus_Nomurabacteria(class)","Aeromonadaceae","SC_I_84(order)","Propionibacteriaceae","Bogoriellaceae","Phyllobacteriaceae","Gemmatimonadaceae","Bradyrhizobiaceae","Sanguibacteraceae","NS9_marine_group","Cellvibrionaceae","Myxococcaceae","Latescibacteria(phylum)","UA11(class)","Subgroup_2(class)","Lineage_IIb(order)","Elev_16S_1332","Polyangiaceae","1174_901_12","Oligoflexaceae","Rhodocyclaceae","Dermabacteraceae","Family_III","Lineage_IIc(order)","Saprospiraceae"
"X206724",0.0,0.0,0.0,0.000649400259760104,0.0001528000611200244,0.0,0.03166781266712506,0.0,0.00240660096264038,0.0,0.000382000152800061,0.0,0.0,0.0,0.0,0.000191000076400031,3.82000152800061e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11964244785697918,0.00802200320880128,0.001031400412560164,0.000496600198640079,0.0,0.0,0.0,7.64000305600122e-05,0.0004966001986400791,0.0,0.0,0.0,0.0001910000764000301,0.0,0.164107265642906,0.0001146000458400183,0.00389640155856062,0.000152800061120024,0.0,7.64000305600122e-05,0.0,0.00538620215448086,0.0,0.0,0.0,0.0,0.000267400106960043,0.0,0.0,0.0,0.000191000076400031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000267400106960043,0.000382000152800061,0.0,0.0,0.000191000076400031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000649400259760104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000152800061120024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529337611735045,0.0,0.0,0.0,0.0,0.0,0.0,0.129383451753381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206725",0.0,0.0,0.0,0.000451229600661803,0.0009400616680454241,0.0,0.3612092953297734,0.0,0.000112807400165451,0.0,0.0,7.52049334436339e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2872076408212381,0.0,0.0072948785440324895,0.003459426938407164,0.0,0.0,0.0,0.0,0.00323381213807626,0.0,0.000188012333609085,0.0,7.5204933443634e-05,0.0,0.295893810633978,0.0,0.000225614800330902,0.003384222004963527,0.0,0.00413627133939986,0.0,0.0205685492968339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000150409866887268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000188012333609085,0.000112807400165451,0.0,0.0,0.000902459201323607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7602466721817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7602466721817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009287809280288786,0.0,0.0,0.0,0.0,0.0,0.0,0.000827254267879973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206728",0.0,0.00011001503538817,0.0015768821738971,0.0001833583923136162,0.000476731820015402,0.0,0.4628332538780301,0.0,0.00209028567237522,0.0,7.33433569254465e-05,0.0,0.0,0.0,0.0,0.000843448604642634,3.66716784627232e-05,0.0,0.0,0.0,0.0,0.000183358392313616,0.000183358392313616,0.0,0.18060801642891194,0.0329678389379882,0.005757453518647547,0.006564230444827465,0.0,0.0,0.0,0.0,3.66716784627232e-05,0.0,0.000220030070776339,3.66716784627232e-05,0.00047673182001540246,0.0,0.242949869815541,0.0032637793831823635,0.00102680699695625,0.00282371924162969,0.0,0.00348380945395871,0.0,0.0285305658439987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000220030070776339,0.0,0.00825112765411273,0.0,0.0,0.0,0.00011001503538817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66716784627232e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.33433569254465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66716784627232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013898566137372123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66716784627232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206729",0.0,0.0001973424549401398,0.0,0.02677279305354555,0.002762794369161948,0.0,0.0037495066438626486,0.0,0.000592027364820418,0.000657808183133798,0.0,0.00322326009735561,0.0,0.0,0.0,0.000460465728193659,0.000986712274700697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852519405341403,6.57808183133798e-05,0.05512432574661232,0.0030916984607288487,0.0,0.0,0.0,0.0,0.009867122747006981,0.00256545191422181,0.0,0.000394684909880279,0.00473621891856335,0.0,0.037231943165373,0.0018418629127746398,0.0852519405341402,0.008814629653992897,0.0,0.0,0.0,0.00868306801736614,0.0,0.0,0.0,0.0,0.00414419155374293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000263123273253519,0.0,0.0,0.00184186291277463,0.0,0.0,0.000592027364820418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172345743981055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000197342454940139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57808183133798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30930140770951237,0.0,0.0,0.0,0.0,0.0,0.0,0.323904749375082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013156163662676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206731",0.0,0.0,0.016971808165910537,0.41060434219053765,0.000324044069993519,0.0,0.2937864549578744,0.0,0.00141769280622165,8.10110174983798e-05,8.10110174983798e-05,0.0,0.0,0.0,0.0,0.00012151652624757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1177090084251458,0.010693454309786141,0.0005670771224886589,0.0061568373298768585,0.000405055087491899,0.0,0.0,0.0,0.000729099157485418,0.0,0.0157971484121841,0.0,0.0004050550874918988,0.0,0.07849967595593,0.007655541153596893,0.0108554763447829,0.00012151652624757,0.0,0.0084251458198315,0.0,0.0,0.0,0.0,0.0,0.0,0.00012151652624757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046176279974076495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011301036941024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05055087491899e-05,0.0,0.0,0.0,0.00129617627997408,0.0,0.0,0.0,0.00012151652624757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00105314322747894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05055087491899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206733",0.0,0.0,0.0,0.0,6.66266906522753e-05,0.0,0.11559730828169777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33133453261377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10936771270571,0.0105603304683856,0.0025651275901125955,0.0004997001798920647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008994603238057163,0.0,0.711339862749017,6.66266906522753e-05,0.000233193417282964,0.0,0.0,0.00103271370511027,0.0,0.00489706176294223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33133453261377e-05,0.0,0.0,0.00186554733826371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66266906522753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66266906522753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407755346791925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33133453261377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206738",0.0,0.0,0.000226308345120226,0.000396039603960396,0.00141442715700141,0.0,0.33374823196605413,0.0,0.00345120226308345,0.0,0.000282885431400283,0.0,0.0,0.0,0.0,0.00135785007072136,0.000226308345120226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2869024045261669,0.0205940594059406,0.00927864214992928,0.005714285714285712,0.0,0.0,0.0,0.0,0.00209335219236209,0.0,0.00277227722772277,0.00016973125884017,0.0009618104667609616,0.0,0.182687411598303,0.07377652050919377,0.009278642149929276,0.012842998585572857,0.0,0.00797736916548798,0.0,0.00135785007072136,5.65770862800566e-05,0.000113154172560113,0.0,0.0,0.0,0.0,0.0,0.000339462517680339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00639321074964639,0.0,0.0,0.0,0.0,0.000565770862800566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02002828854314007,0.0,5.65770862800566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00418670438472419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000282885431400283,0.0,0.0,0.0003960396039603956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000792079207920792,0.0,0.0,0.0,0.0,0.0,0.00345120226308345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002093352192362093,0.0,0.0,0.0,0.0,0.0,0.0,0.00350777934936351,0.0,0.0,0.0,0.0,0.0,0.0,0.000113154172560113,0.0,0.0,0.0,0.0,0.000113154172560113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206740",0.0,0.000121936349225704,0.00225582246067553,0.00213388611144982,0.000365809047677113,0.0,0.26002926472381416,0.0,6.09681746128521e-05,0.0,0.000914522619192781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22107060114620172,0.017924643336178464,0.014144616510181656,0.002011949762224119,0.0,0.0,0.0,0.0,0.000365809047677113,0.0,0.00146323619070845,0.0,0.0007316180953542252,0.0,0.4198268503841,0.01597366174856722,0.000792586269967077,0.000426777222289965,0.0,0.0276795512742349,0.0,0.000548713571515669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000609681746128521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073771491281551,0.000121936349225704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000365809047677113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09681746128521e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00243872698451408,0.0,0.0,0.0,0.0,0.0,0.0,0.000182904523838556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206743",0.0,0.00038108142439768,0.00080450522928399,0.003302705678113227,0.00033873904390904807,0.0,0.11521361730956521,0.000127027141465893,8.46847609772621e-05,0.000169369521954524,0.0,8.46847609772621e-05,0.0,0.0,8.46847609772621e-05,0.000211711902443155,0.000338739043909049,0.000127027141465893,0.0,0.0,0.0,0.0,8.46847609772621e-05,0.00038108142439768,0.10615234788499814,0.00889189990261252,0.0215946140492018,0.0008891899902612513,0.0,0.0,0.0,0.0,0.000296396663420417,0.000973874751238515,0.000592793326840835,0.0,0.0013549561756361981,0.0,0.552991489181522,0.06728204259643479,0.0128720836685438,0.000719820468306728,0.0,0.0496252699326756,0.0,0.000889189990261253,0.0,0.0,0.0,0.0,0.00038108142439768,0.0,0.0,0.0,0.0,0.0,0.0,8.46847609772621e-05,0.0,0.000846847609772621,0.0,0.0,0.0,0.0,0.0,8.46847609772621e-05,0.0,0.00326036329762459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001270271414658932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000846847609772621,0.0,0.0,0.0,0.0009738747512385151,0.0,0.0,0.0,0.000508108565863573,0.0,0.0,0.0,0.0,0.0,0.000127027141465893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000211711902443155,0.0,0.0,8.46847609772621e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0014396409366134611,0.000127027141465893,0.0,0.0,0.0,0.0,0.0,0.00038108142439768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000127027141465893,0.0,0.0,0.0,0.043273912859381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000254054282931786
"X206750",7.16383695107099e-05,0.0,0.00118203309692671,0.24314062611935,0.001074575542660649,0.000107457554266065,0.18267784225231082,0.0,0.004190844616376535,0.00035819184755355,0.00014327673902142,3.5819184755355e-05,0.0,0.0,0.0,0.00014327673902142,0.0,3.5819184755355e-05,0.0,0.0,0.0,0.000394011032308905,0.0,0.0,0.21068844473099807,0.00014327673902142,0.017873773192922174,0.003331184182248014,0.000465649401819615,0.0,0.0,0.0,0.0005014685865749699,0.0,3.5819184755355e-05,0.0,0.00035819184755355,0.0,0.227344365642238,0.04541872626979006,0.00336700336700337,3.5819184755355e-05,0.0,0.011211404828426131,0.0,3.5819184755355e-05,0.0,0.000107457554266065,0.0,0.0,0.000394011032308905,0.0,0.0,0.0,0.0,0.0,0.0,0.00021491510853213,0.0,0.0,3.5819184755355e-05,0.0,0.0,0.0,0.0,0.00042983021706426,0.0,0.0162260906941758,0.0,0.0,0.0,0.0,3.5819184755355e-05,0.0,0.0,0.0,3.5819184755355e-05,0.0,0.0,0.0,0.0104233827638083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00232824700909807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107457554266065,0.0,7.16383695107099e-05,0.0,0.000179095923776775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014936600042983054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107457554266065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206756",0.0,0.0,0.000297948412360603,0.0,4.25640589086575e-05,0.0,0.10283476632331662,0.0,0.003107176300331995,0.0,8.51281178173151e-05,0.0,0.0,0.0,0.0,4.25640589086575e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.51281178173151e-05,0.0,0.23388950370307318,0.0881076019409211,0.003405124712692598,0.005703583893760106,0.0,0.0,0.0,0.0,8.5128117817315e-05,0.0,0.0001276921767259726,0.0,0.0002553843534519455,0.0,0.47114156805993,0.02404869328339147,0.00178769047416362,0.00549076359921682,0.0,0.0105558866093471,0.0,0.000212820294543288,0.0,4.25640589086575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25640589086575e-05,0.0,0.0207286966885162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125989614369626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51281178173151e-05,0.0,0.0,0.0,0.0,0.0,8.51281178173151e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51281178173151e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00429896994977441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010683578786073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25640589086575e-05,0.0,0.0,0.0
"X206761",0.0,0.0,0.0,0.0003407590407633,0.0,0.0,0.04625803978361808,0.0,0.04523576266132812,4.25948800954125e-05,4.25948800954125e-05,0.0,0.0,0.0,0.0,0.000127784640286238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899859436895683,0.0010222771222899005,0.019806619244366788,0.0049410060910678585,0.0,0.0,0.0,4.25948800954125e-05,0.00017037952038165,0.0,0.0044298675299229,0.0,0.00391872896877795,0.0,0.520935383566895,0.014993397793585213,0.00149082080333944,0.0002555692805724755,0.0,0.0003407590407633,0.0,0.00051113856114495,0.0,4.25948800954125e-05,0.0,0.0,4.25948800954125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51897601908251e-05,0.0,0.0,0.000937087362099076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000212974400477063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51897601908251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04357456233760701,0.0,0.0,0.0,0.0,0.0,0.0,0.000127784640286238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
