Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.996194220269118,0.0101844401752892,-0.19076549771298876,0.10745391641082648
2,0.0783994641613667,0.775458076368828,0.0546300823230668,0.28977326447688695
3,0.992515017008782,0.00819938805366466,0.06368146931229049,0.06275635428838111
4,0.976329756418944,0,0.17257583587876624,0.08742019210003901
5,0.984142218276791,0.0144996576748358,0.1226364978818561,0.06479529829809792
6,0.997748295172992,0,0.09042044925753392,0.06478758451261522
7,0.973368352797242,0.0229603998896175,0.07006249824833385,0.11213876376069341
8,0.999073259196843,0,-0.14905833739616883,0.07650002786563798
9,0.9769676556514,0.0194526027620911,0.12145659540789097,0.07062779837134897
10,0.987679964938798,0.00926086483408543,-0.2554547242693552,0.07430986461414134
11,0.979057637559928,0,-0.04571955031031165,0.09692572406840666
12,0.980149313858746,0.0341868263535116,-0.27860457267890054,0.07610430198385584
13,0.987895415483448,0.0130212223957551,0.10907826657359862,0.06482359312822106
14,0.989557062303029,0.0152058915729344,-0.003120791704596837,0.10597683549734803
Averages,0.9213626880783876,0.06588781214861521,-0.008441555656356065,0.09674239424117859
