Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.867637901786827,0.214451109204191,-0.024894914747211783,0.05837958163965901
2,0.810364258519391,0.0950397988382145,-0.032479921708417785,0.06650189638769206
3,0.802743431608123,0.390930371901875,-0.02568789199485988,0.0744385418888489
4,1.0,0,-0.02644007304841867,0.04187322330529487
5,1.0,0,-0.04725302979061449,0.017207941792539126
6,0.57605792900917,0.298826927509343,-0.012774315280675037,0.08404474631463021
7,0.717131431954294,0,-0.04971108941415428,0.058877573236657654
8,0.796861095872312,0.171276903141164,-0.02776139368148741,0.07840375219513133
9,0.641723774280751,0.192064923191705,-0.022941692848679182,0.09472645384283385
10,0.666803747557332,0.288556419061123,-0.02737080241111969,0.06845675025318454
11,0.727033405076527,0.185283861190275,-0.023211415738095497,0.0831464509164865
12,0.985672338389049,0.0184969316031026,-0.028001747423219783,0.05642091733989049
Averages,0.7993357761711479,0.15457727047008277,-0.029044024007246122,0.06520648575940405
