Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.583266720252125,0.488418077373381,-0.01635522475386954,0.09176440900142642
2,0.755310600765529,0.20973672707342,-0.023437155520913473,0.09690404413497508
3,0.848590301317373,0.141901924266218,0.0059050234118495915,0.081589395524811
4,0.460164457872812,0.550313729710048,-0.04611606133879462,0.05702409732769061
5,0.675699572676518,0.280852408520284,-0.02984915303613694,0.09424861370060092
6,0.996949080515986,0.00471571553953007,-0.041249310055338856,0.04772106381070622
7,0.204440749111098,0.348119026621492,-0.04082211129412964,0.10227221468775187
8,0.666803747556014,0.288556419062265,-0.017997736079721785,0.0872733399698586
9,0.954269568695768,0.0443867002472711,-0.010932949070679704,0.08074755376792558
10,1.0,0,-0.04153824123492568,0.0306118317192047
11,0.725502095991784,0.197267653694356,-0.04078442924442245,0.0804501593668952
12,0.46705269350253,0.329284117118151,0.005505412389701278,0.1266549952548953
13,0.849334687079633,0.0720114977909292,-0.022181261345943674,0.08436686417955483
14,1.0,0.0,-0.0162047637946318,0.05543102760821799
15,0.838620520705868,0.169448762398071,-0.01585732758423742,0.08831877346357914
16,0.729921209973983,0.169969856021312,-0.019743746294288458,0.08826067509452397
Averages,0.7347453753760638,0.20593641346479555,-0.023228689677905198,0.0808524411632886
