Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.302478171163077,0.474770357778671,0.02922650756702912,0.2159468079764982
2,0.832925012135779,0,-0.04672626648767145,0.12103634608803725
3,0.739058970025508,0.152365780579568,-0.002738686674012577,0.1466923874982823
4,0.760888601933573,0.119293647860731,0.01798755927378125,0.1364961467407746
5,0.922809227724826,0,-0.0448594538865942,0.13212498121387642
6,0.893918402051922,0.11747093803924,0.02187529683862412,0.14453484224632657
7,0.8312855040375,0.139945083979012,-0.024712308436812602,0.15153645696872808
8,0.634798905538344,0.253191118451976,-0.0003640525615373272,0.18865521007749927
9,0.733277949098007,0.162729902676324,-0.057810220746690254,0.14873747610466684
10,0.68249795134936,0.230420153932475,0.016301986665181293,0.14296451946295055
11,0.673208169441909,0,-0.027712676361855027,0.11848033660117374
12,0.886575187824609,0.133872975122228,-0.07626202590265523,0.09835249386335711
13,0.977161678555839,0.0402830126022683,-0.04241928346100431,0.08367936951783728
Averages,0.7592987485292503,0.14033407469403797,-0.018324124936478246,0.14071056725846215
