Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.632869296780719,0,-0.010004726568449585,0.10735514030440517
2,0.997405634613316,0.00420335233700546,-0.044940648108724994,0.05525548490695378
3,0.574081326609085,0,0.035470946183372674,0.1588521320794378
4,0.177792513829307,0.496805712647602,0.019052610613573353,0.1800921558694654
5,0.590101115873238,0.512828044268314,-0.0320415164270671,0.09124066508105436
6,0.780157302154659,0,-0.00879049711510659,0.10561171592239424
7,0.92947337516329,0.0834603725071563,0.0031012068640580703,0.09779186017573795
8,0.89348685095574,0.088819246666115,0.0071089173483552225,0.11466357094964978
9,0.801376486573812,0.14431623885141,-0.017201983058019586,0.14181129163104236
10,0.667319707432894,0.32832164483838,-0.03576284460761873,0.11256039170593127
11,0.874090695234934,0.0712080175844594,-0.03975342482611952,0.10715123164829683
12,0.767840124294585,0.194352048163871,-0.024086320709503103,0.10157256523820056
13,0.638969659840637,0.195503509113933,-0.03223956049772559,0.13077804987057723
14,0.922784838505651,0.0888408405201253,0.02992846301217645,0.12617486358803237
15,0.977745857743719,0.0243781914233886,-0.036098232842469005,0.09756259759859828
16,0.859367054441862,0.131150915950648,-0.047715880801294734,0.08344284506438933
Averages,0.7553038650029654,0.14776175842952552,-0.014623343221285171,0.11324478510213541
