"","Tepidimonas","Christensenellaceae_R_7_group","Prevotella","Family_XIII_AD3011_group","Paracoccus","Ruminiclostridium","Corynebacterium","uncultured","Rhodovarius","Pseudomonas","Angustibacter","Sphingomonas","Lactobacillus","Oscillibacter","Faecalibacterium","Lachnospiraceae_FCS020_group","Hungatella","Sutterella","Veillonella","_Ruminococcus_gauvreauii_group","Ruminococcaceae_UCG_010","Faecalitalea","Clostridiales_vadinBB60_group(family)","Lactonifactor","Lachnospiraceae_UCG_001","Ruminococcaceae_UCG_003","Blautia","Burkholderia_Paraburkholderia","Gemella","Leptotrichia","Alloscardovia","Thermus","Senegalimassilia","Collinsella","Bacteroides","Porphyromonas","Hydrogenoanaerobacterium","Butyricicoccus","Streptococcus","Intestinibacter","Paraprevotella","_Eubacterium_hallii_group","Ruminococcaceae_NK4A214_group","Alistipes","Catenisphaera","Howardella","Fusobacterium","Asticcacaulis","Bifidobacterium","Subdoligranulum","Coprococcus","Odoribacter","Abiotrophia","Actinomyces","Brevundimonas","Exiguobacterium","Defluviitaleaceae_UCG_011","Acinetobacter","Anaerococcus","Ruminococcaceae_UCG_014","Roseburia","Candidatus_Soleaferrea","Ruminococcus","_Clostridium_innocuum_group","Anaerotruncus","_Eubacterium_brachy_group","Romboutsia","Anaerofustis","_Eubacterium_xylanophilum_group","Lachnospiraceae_NK4A136_group","Peptococcus","Ochrobactrum","Butyricimonas","Rothia","Negativicoccus","Solobacterium","Gastranaerophilales(order)","Desulfovibrio","Ruminococcaceae_UCG_013","Arcobacter","MB_A2_108(class)","Atopobium","Coprobacter","Methylobacterium","Mollicutes_RF9(order)","Faecalibaculum","Phascolarctobacterium","Bacteroidales_S24_7_group(family)","Family_XIII_UCG_001","Tyzzerella","_Eubacterium_nodatum_group","Enhydrobacter","Anaeroglobus","Gallicola","Erysipelatoclostridium","Parasutterella","Gelria","Cnuella","Cloacibacillus","Alloprevotella","vadinBE97(family)","Megasphaera","Dorea","_Eubacterium_coprostanoligenes_group","Family_XIII_UCG_002","Dysgonomonas","Zimmermannella","Eikenella","Hydrotalea","JG30_KF_CM45(order)","Rhizobium","Victivallis","Cardiobacterium","Knoellia","Ruminococcaceae_UCG_002","Barnesiella","Shewanella","Obscuribacterales(order)","Lachnospiraceae(family)","Parvimonas","Lactococcus","Oribacterium","Peptostreptococcus","Lachnospiraceae_UCG_008","Chloroplast(class)","Acidovorax","Dialister","Anaerofilum","Thermicanus","Rikenellaceae_RC9_gut_group","Staphylococcus","Anaerostipes","Acidaminococcus","Campylobacter","Peredibacter","Lachnospira","Lachnoclostridium","Sellimonas","Cloacibacterium","Haemophilus","Lachnospiraceae_UCG_004","Ruminococcaceae_UCG_008","Aerococcus","Morganella","Aggregatibacter","Victivallaceae(family)","Eisenbergiella","Bryocella","Eubacterium","Stenotrophomonas","Alishewanella","Erysipelotrichaceae_UCG_010","Cytophaga","Ruminococcaceae_UCG_004","Proteus","Citrobacter","Butyrivibrio","Stomatobaculum","Parabacteroides","Proteiniphilum","Allisonella","Turicibacter","Finegoldia","Fusicatenibacter","Dielma","Johnsonella","Catenibacterium","Weissella","Acetobacterium","Adlercreutzia","Shuttleworthia","Pseudoclavibacter","Akkermansia","Flavonifractor","Eggerthella","Granulicatella","Candidatus_Stoquefichus","Lachnospiraceae_ND3007_group","Bilophila","Ruminococcaceae_UCG_005","Sphingobium","Cryptobacterium","Methanobrevibacter","Facklamia","Clostridium_sensu_stricto","Christensenella","Peptoniphilus","_Eubacterium_rectale_group","Slackia","Succiniclasticum","Erythrobacter","Lachnospiraceae_UCG_010","Hafnia_Obesumbacterium","_Eubacterium_ventriosum_group","Holdemania","Holdemanella","Escherichia_Shigella","Bradyrhizobium","_Ruminococcus_gnavus_group","Megamonas","Pseudoxanthomonas","Latescibacteria(phylum)","Arthrobacter","Erysipelotrichaceae_UCG_004","Acetanaerobacterium","Epulopiscium","Micrococcus","_Eubacterium_eligens_group","Lawsonella","Erysipelotrichaceae_UCG_003"
"X206658",6.121449559255632e-05,0.0053868756121449556,0.00018364348677766894,0.0016527913809990206,0.0010406464250734574,0.009365817825661116,0.0003672869735553379,0.013589618021547503,0.0,0.0013467189030362389,0.00018364348677766894,0.0003672869735553379,0.0,6.121449559255632e-05,0.23432908912830558,0.0012242899118511264,0.0,0.0,6.121449559255632e-05,0.0,0.0012855044074436826,0.0,0.0002448579823702253,0.0,6.121449559255632e-05,0.0053868756121449556,0.008080313418217433,6.121449559255632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.10632957884427033,0.0,0.0,0.0010406464250734574,0.00116307541625857,0.00018364348677766894,0.0,0.0015303623898139079,0.0002448579823702253,0.06953966699314397,0.0,0.0,0.0,0.0,0.0,0.04285014691478942,0.011691968658178257,0.0007345739471106758,0.0,0.0,6.121449559255632e-05,0.0008570029382957884,0.0003060724779627816,0.047135161606268364,0.0,0.0003060724779627816,0.019711067580803134,0.0008570029382957884,0.00348922624877571,6.121449559255632e-05,0.00018364348677766894,0.0,0.0,0.0,0.00697845249755142,0.02595494613124388,0.002142507345739471,0.0,0.00232615083251714,0.0,0.0,0.0,0.0012242899118511264,0.0003672869735553379,0.00232615083251714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005631733594515181,0.09843290891283056,6.121449559255632e-05,0.0,0.0,0.0003672869735553379,0.0,0.0,0.0,0.007957884427032321,6.121449559255632e-05,0.0,0.0,0.0,0.0,0.00012242899118511264,0.0023873653281096963,0.0010406464250734574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029995102840352596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011324681684622919,0.00012242899118511264,0.0,0.0,0.0,0.0,0.0,0.0005509304603330069,0.0011018609206660138,0.0,0.0,0.0,0.005876591576885406,0.0011018609206660138,0.0,0.0,0.0004285014691478942,0.0,0.0,0.0003060724779627816,0.0,0.0,0.0,0.0,0.0004285014691478942,0.0,0.0,0.0,0.0,0.0,6.121449559255632e-05,0.0,0.0004285014691478942,0.0,0.0,0.003305582761998041,0.0,0.0,0.0,0.0,0.01095739471106758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11545053868756121,0.0002448579823702253,0.0,0.0,0.00012242899118511264,0.0012242899118511264,0.003305582761998041,0.009365817825661116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029627815866797257,0.0,0.0,0.0,0.009365817825661116,0.0,0.0007957884427032321,6.121449559255632e-05,0.0,0.0005509304603330069,0.00012242899118511264,0.004468658178256611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285014691478942,0.003856513222331048,0.0005509304603330069,0.0006121449559255632
"X206704",0.0,0.0013501107090781444,0.00016201328508937734,0.0002160177134525031,0.0,0.005346438407949452,0.0,0.0037263055570556786,0.0,0.0002160177134525031,0.0,0.0,0.0004320354269050062,0.0,0.08516498352864935,0.0,0.0,0.0,0.001944159421072528,0.00010800885672625155,0.0,0.0003240265701787547,0.0,5.400442836312577e-05,0.0002160177134525031,0.00016201328508937734,0.05756872063509208,0.0,0.0007020575687206351,5.400442836312577e-05,0.0,0.0,0.0,0.0011340929956256413,0.2428039099206135,0.0,0.0,0.0014041151374412702,0.019117567640546524,0.0006480531403575094,0.0,0.014365177944591457,0.005346438407949452,0.005076416266133823,0.0,0.0,0.0010260841388993898,0.0,0.0017821461359831506,0.04077334341415996,0.0014041151374412702,0.0,0.0,0.00016201328508937734,0.0,0.0,5.400442836312577e-05,0.0,0.0,0.0,0.00934276610682076,0.0,0.00626451369012259,0.00016201328508937734,0.0,0.0,0.00037803099854188043,0.0,0.0008100664254468866,0.003348274558513798,0.0,0.0,0.0,0.00037803099854188043,0.0,0.0,0.0,0.0,0.00016201328508937734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027002214181562887,0.020359669492898417,0.0,0.0,0.0,0.0,0.0,0.03515688286439488,0.003348274558513798,0.00016201328508937734,0.0,0.0,0.0,5.400442836312577e-05,0.0,0.0,0.0,0.0,5.400442836312577e-05,0.0,0.0007560619970837609,0.0,0.0,0.0,0.0,0.00010800885672625155,0.0,0.0,0.0,0.06129502619214776,0.0,0.0,0.019711616352540907,0.0,0.0,0.0,0.0,0.028406329319004157,0.0,0.0,0.0,0.0017281417076200247,0.004752389695955068,0.0,0.0,0.051682237943511365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240265701787547,0.0,0.0,0.0,0.0,0.041259383269428095,0.0,0.0007020575687206351,0.0,0.0,0.005562456121401955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022141815628881566,0.0076146243992007345,0.0,0.00016201328508937734,0.00010800885672625155,0.0012421018523518929,0.003348274558513798,0.0015121239941675217,0.0,0.00010800885672625155,0.0,0.0,0.00010800885672625155,0.0,0.0,0.16757574121077928,0.0,0.0,0.0,0.0,0.0,0.004266349840686937,0.0002160177134525031,0.0,0.0104768591024464,0.0,0.010854890100988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008100664254468866,0.0,0.0
"X206753",0.0,0.0010428736964078794,0.0,3.862495171881035e-05,3.862495171881035e-05,0.0034376207029741214,3.862495171881035e-05,0.008033989957512554,0.0,3.862495171881035e-05,0.0,0.0,0.004557744302819622,0.0,0.24016994978756276,0.0,3.862495171881035e-05,0.008613364233294708,0.0013518733101583623,3.862495171881035e-05,0.0,0.0,0.0006952491309385864,3.862495171881035e-05,0.0012359984550019312,0.003398995751255311,0.012398609501738123,0.0,0.0,0.0,3.862495171881035e-05,0.0,0.0,0.00011587485515643106,0.2874468906913866,0.0,0.0,0.0004634994206257242,0.007145616067979915,0.001197373503283121,0.0,0.018308227114716108,0.0016994978756276556,0.0682502896871379,0.0003862495171881035,0.0,0.0002317497103128621,0.0,0.0016222479721900347,0.03615295480880649,0.013286983391270761,0.0,0.0,0.0,0.0,0.0,7.72499034376207e-05,0.0,0.0,0.0,0.006836616454229432,0.0,0.03174971031286211,0.0,0.00027037466203167247,3.862495171881035e-05,0.00011587485515643106,0.0,0.0,0.0024719969100038624,0.0,0.0,0.0,7.72499034376207e-05,0.0,0.0,0.0,0.0,0.0011201235998455,0.0,0.0,0.0,0.0,0.0,0.0013518733101583623,3.862495171881035e-05,0.0,0.0,7.72499034376207e-05,7.72499034376207e-05,7.72499034376207e-05,0.0,0.0,0.0,0.0001544998068752414,0.0005021243723445346,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0036693704132869836,0.004016994978756277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.862495171881035e-05,0.0009656237929702588,0.0,0.0,0.0,3.862495171881035e-05,7.72499034376207e-05,0.0,3.862495171881035e-05,0.0,0.017342603321745847,3.862495171881035e-05,0.0,0.01432985708767864,0.0,0.0,0.0,0.00011587485515643106,0.0043259945925067595,0.0,0.0,0.0,0.0,0.001429123213595983,0.0,0.0,0.0012359984550019312,7.72499034376207e-05,0.0,0.0,0.0,0.0,0.0,7.72499034376207e-05,0.0,3.862495171881035e-05,0.0,0.0,0.0,0.0,0.0001544998068752414,0.0,0.0,0.0,0.0,0.03970645036693704,0.0,0.0003476245654692932,0.0,0.0,0.003630745461568173,0.0,0.0,0.0004248744689069139,0.0,7.72499034376207e-05,3.862495171881035e-05,0.0,0.0,0.014600231749710313,0.003514870606411742,0.0,7.72499034376207e-05,0.0,0.00019312475859405175,0.009154113557358054,0.004789494013132484,0.0,0.0,0.0,0.0,0.0001544998068752414,0.0,0.0,0.06376979528775589,0.0,0.0,0.0,0.0,0.0,0.0016608729239088451,0.00019312475859405175,0.0,0.0009269988412514484,0.0,0.003167246040942449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.862495171881035e-05,0.005600617999227501,0.0,0.0
"X206711",0.0,4.330691611450349e-05,0.04521242042354164,4.330691611450349e-05,0.0,0.0006929106578320558,4.330691611450349e-05,0.0011259798189770906,0.0,4.330691611450349e-05,0.0,0.0,0.0,0.0,0.20709367285955568,0.0,0.00017322766445801395,8.661383222900697e-05,0.0005629899094885453,0.0031614048763587547,0.0,0.00012992074834351045,0.0,0.0,0.0002598414966870209,0.0,0.016846390368541856,0.0,0.0003031484128015244,0.0,0.0,0.0,0.0,0.0025551080507557056,0.29366419817244815,0.0,0.0,0.0,0.0008228314061755663,0.0013858213156641116,0.0,0.012039322679831968,0.00012992074834351045,0.002295266554068685,0.0,0.0,0.0002598414966870209,0.0,0.0027283357152137195,0.0016456628123511325,0.003940929366419817,0.00021653458057251744,0.0,0.00012992074834351045,0.0,0.0,8.661383222900697e-05,0.00017322766445801395,0.0,0.0,0.0005196829933740418,8.661383222900697e-05,0.0,0.0003897622450305314,0.0,4.330691611450349e-05,0.0,0.0,0.0003464553289160279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017322766445801395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007188948075007579,0.00017322766445801395,0.0,0.0,0.0,0.0,4.330691611450349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0074487895716946,4.330691611450349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004330691611450349,0.0,0.0,0.0,0.0,0.00017322766445801395,0.0,0.0,0.00012992074834351045,0.0010826729028625872,0.0,0.0,0.04638170715863323,0.0,0.0,0.0,0.00017322766445801395,0.15373955220648738,0.0,0.0,0.0,0.0,0.0010826729028625872,0.0,0.0,0.0005196829933740418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330691611450349e-05,0.0,8.661383222900697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011692867350915941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330691611450349e-05,0.0025551080507557056,0.0,8.661383222900697e-05,0.0,0.0022519596379541812,0.002122038889610671,4.330691611450349e-05,0.0,0.0,0.0,0.0,8.661383222900697e-05,0.0,0.0,0.05928716816075527,0.00012992074834351045,0.0,0.0,0.0,0.0,0.0003464553289160279,0.0003031484128015244,0.0,0.00012992074834351045,0.0,0.08107054696635052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007362175739465593,0.0,0.020917240483305184
"X206719",4.2718612499466016e-05,0.0,8.543722499893203e-05,0.00029903028749626214,0.0,0.0011534025374855825,0.0,0.007689350249903883,0.0,0.0,0.0,0.0,0.0,0.0,0.22461446452219233,0.0,0.0,0.0,0.004271861249946602,0.0010252466999871844,0.0,0.0011961211499850485,0.0,0.00012815583749839805,0.00038446751249519417,0.0,0.003118458712461019,0.0,0.0,0.0,0.0,0.0,0.0,4.2718612499466016e-05,0.49459609551881756,0.0,0.0,0.0003417488999957281,0.0,0.002477679524969029,0.0,0.007475757187406553,4.2718612499466016e-05,8.543722499893203e-05,0.0,0.0,0.0,0.0,0.0011106839249861165,0.0018796189499765048,0.0029903028749626213,0.0,0.0,0.0,0.0,0.0,0.0,8.543722499893203e-05,0.0,0.0,0.021701055149728737,0.0,0.005382545174932718,0.00029903028749626214,4.2718612499466016e-05,0.0,4.2718612499466016e-05,4.2718612499466016e-05,0.0013669955999829125,0.032850613012089365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2718612499466016e-05,0.0,0.0,0.0,0.0,0.0,0.004485454312443932,0.0,0.0,0.0,0.0,0.0,0.0,0.002648553974966893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006834977999914563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005211670724934854,0.0,0.0,0.00012815583749839805,0.0,0.0,0.0,8.543722499893203e-05,0.030073903199624077,0.0,4.2718612499466016e-05,0.0,0.0013669955999829125,0.0009398094749882524,0.0,8.543722499893203e-05,0.00021359306249733008,0.0,0.0,0.0,0.0,8.543722499893203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004699047374941262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023666111324704173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006834977999914563,0.00038446751249519417,0.0,0.0,0.00021359306249733008,0.008031099149899612,0.0,0.0,0.0,0.0,0.0,4.2718612499466016e-05,4.2718612499466016e-05,0.0,0.05297107949933786,0.0,0.0,0.0,0.0,4.2718612499466016e-05,8.543722499893203e-05,0.00017087444999786406,0.0,0.00038446751249519417,0.0,0.030031184587124612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008714596949891068,0.0,0.011106839249861165
"X206726",0.0,0.0,0.00041816509157815507,0.000250899054946893,0.0,0.0010454127289453877,0.0,0.007986953249142762,0.0,0.0,0.0,0.0,0.0,0.0,0.2631931086392908,0.0,0.0,0.0,0.0016308438571548047,0.0,0.0,0.0023417245128376685,0.0,4.1816509157815506e-05,0.000250899054946893,0.0006272476373672326,0.015304842351760476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4183741741239441,0.0,0.0,0.0012963117838922806,0.00020908254578907754,0.0013799448022079118,0.0,0.01777201639207159,0.0,0.005310696663042569,0.0,0.0,0.008990549468930334,0.0,0.0005436146190516015,0.009659613615455382,4.1816509157815506e-05,0.0,0.0,4.1816509157815506e-05,0.0,0.0,0.0,0.0,4.1816509157815506e-05,0.001087229238103203,0.0057288617546207244,0.0,0.00016726603663126202,4.1816509157815506e-05,0.0,0.00020908254578907754,0.0,0.0,0.0,0.003972568369992473,0.00016726603663126202,0.0,0.0,0.0,0.0,0.0,0.0,0.0006690641465250481,4.1816509157815506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1816509157815506e-05,0.0,0.0012963117838922806,0.0,0.0,0.0,0.0,0.000250899054946893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006481558919461403,0.0,0.0,0.0,0.0,0.0001254495274734465,0.0,0.0,0.0,0.0,0.0,0.0,0.0012544952747344652,0.0,0.0,0.0,0.0,0.0007526971648406791,0.0,0.0,0.0,0.0337041063811993,0.0,0.0,0.01162498954587271,0.0,0.0,0.0,0.00016726603663126202,0.024253575311532993,0.0,0.0005854311282094171,0.0,0.006272476373672326,0.002007192439575144,0.0,0.0,0.00020908254578907754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041816509157815507,0.0,4.1816509157815506e-05,0.0,0.0,0.0,0.0,0.0,0.0001254495274734465,0.0,0.0053943296813582006,4.1816509157815506e-05,0.0,0.0,0.0,0.0,4.1816509157815506e-05,0.0,0.0,0.0,0.0007108806556828636,0.00016726603663126202,0.0,0.0,0.0009199632014719411,0.0,0.0,0.0,0.0,0.0,0.0,0.000501798109893786,0.0,0.0,0.1116500794513674,0.0,0.0,0.0,0.0,0.0,8.363301831563101e-05,4.1816509157815506e-05,0.0,0.004934348080622229,0.0,0.011792255582503972,0.0,0.0,0.0,0.0,0.0,4.1816509157815506e-05,0.0,0.0,0.0007108806556828636,0.0,0.004516182989044075
"X206730",0.00013462574044157243,0.0,0.0030963920301561657,0.0,0.0,0.0012116316639741518,0.0,0.0,0.0,0.0,0.0,0.0,0.0035002692514808833,0.0,0.0016155088852988692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013462574044157243,0.0,0.0,0.0,0.0,0.00026925148088314486,0.26292407108239096,0.0,0.0,0.0,0.0012116316639741518,0.007942918686052774,0.0,0.00013462574044157243,0.0,0.0,0.0,0.0,0.001884760366182014,0.0,0.0017501346257404416,0.0,0.0,0.0,0.0,0.00013462574044157243,0.0,0.0,0.0,0.0,0.0020193861066235864,0.0,0.0,0.0,0.0,0.0014808831448572966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013462574044157243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020193861066235864,0.0,0.0,0.0,0.0,0.006865912762520194,0.0,0.0,0.000942380183091007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005385029617662897,0.0,0.0,0.0,0.0,0.0,0.0,0.00013462574044157243,0.0,0.0,0.0,0.0,0.0,0.00013462574044157243,0.0,0.0,0.0,0.0005385029617662897,0.0,0.0,0.0,0.0005385029617662897,0.0044426494345718905,0.0,0.000942380183091007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026925148088314486,0.0004038772213247173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004038772213247173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09369951534733441,0.0,0.0030963920301561657,0.016828217555196555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885568120624663,0.0,0.06852450188476036,0.0,0.0,0.00026925148088314486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030963920301561657
"X206739",3.777005589968273e-05,0.0002266203353980964,0.0,0.0003777005589968273,0.0,0.0021906632421815984,0.0,0.017185375434355644,0.0,0.00015108022359873092,0.0,0.0,0.0,0.0,0.2596313642544191,0.0,0.0,0.0,0.0004532406707961928,0.000566550838495241,0.0,3.777005589968273e-05,0.0001133101676990482,0.0001133101676990482,0.0070630004532406705,0.00030216044719746184,0.02243541320441154,0.0,0.0,3.777005589968273e-05,0.0,0.0,0.0,0.00041547061489651004,0.210832452032029,0.0,0.0,0.0010197915092914338,0.0009442513974920682,0.008649342801027346,0.0,0.02462607644659314,0.0034748451427708115,0.005098957546457169,0.0,0.0,0.0002643903912977791,0.0,0.004494636652062245,0.03875207735307448,0.006043208943949237,0.00033993050309714457,3.777005589968273e-05,0.0001133101676990482,0.0,0.0,0.0,3.777005589968273e-05,0.0,0.0,0.02103792113612328,0.0,0.005514428161353679,0.0,7.554011179936546e-05,3.777005589968273e-05,0.00015108022359873092,0.0,0.0009064813415923856,0.003777005589968273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027194440247771566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001548572291886992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030216044719746184,0.01367276023568515,0.0,0.0,0.0,0.0,0.0,0.0010575615651911164,0.003134914639673667,0.0004532406707961928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01216195799969784,0.0,0.0,0.0,0.0,0.0,3.777005589968273e-05,0.0,0.0,0.011519867049403233,0.0,0.0,0.004079166037165735,0.0,0.0,0.0,3.777005589968273e-05,0.058052575917812356,0.006760840006043209,7.554011179936546e-05,0.0,0.010009064813415925,0.001548572291886992,0.0,0.0,0.0009442513974920682,0.0,0.0,0.0,0.0,0.0001133101676990482,0.0,0.0,0.0,0.0,3.777005589968273e-05,0.0,0.0,3.777005589968273e-05,3.777005589968273e-05,0.0,3.777005589968273e-05,0.0,0.0,0.04774135065719897,0.0,0.0,0.0,0.0,0.009064813415923856,0.0,0.0,0.0,0.0,0.0,0.0,3.777005589968273e-05,0.0,7.554011179936546e-05,0.0003777005589968273,3.777005589968273e-05,3.777005589968273e-05,0.0006798610061942891,0.015561263030669285,0.003210454751473032,0.0004532406707961928,0.0,0.0,0.0,0.0,0.0026439039129777914,0.0,3.777005589968273e-05,0.10526514579241578,0.0,0.0,3.777005589968273e-05,0.0,0.0,0.001133101676990482,0.0001133101676990482,0.0,0.0007176310620939719,0.0,0.012237498111497205,0.0,0.0,0.0,0.0,0.0,0.0,7.554011179936546e-05,0.0,0.007138540565040036,0.0,0.017374225713854056
"X206741",4.338771259979174e-05,0.0014751822283929192,8.677542519958348e-05,8.677542519958348e-05,0.0,0.020739326622700453,0.0,0.01297292606733773,0.0,0.00013016313779937522,0.0,8.677542519958348e-05,0.0,0.0,0.11584519264144394,0.00013016313779937522,0.0,0.017051371051718153,0.00017355085039916696,0.0,0.0,0.0,8.677542519958348e-05,0.0,0.0002169385629989587,0.006030892051371052,0.038832002776813604,0.0,8.677542519958348e-05,0.0,0.0,8.677542519958348e-05,0.0,8.677542519958348e-05,0.3809007289135717,0.0,0.0,0.000824366539396043,0.000824366539396043,0.0026032627559875042,0.003471017007983339,0.005466851787573759,0.0024297119055883376,0.033365150989239846,0.0,0.0,0.00013016313779937522,0.0,0.001345019090593544,0.027551197500867753,0.00498958694897605,0.0029069767441860465,0.0,0.0,0.0,0.0,0.00013016313779937522,0.0,0.0,0.0,0.004946199236376258,0.0,0.02989413398125651,0.0,4.338771259979174e-05,0.0,0.0004338771259979174,0.0,0.005163137799375217,0.017051371051718153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002342936480388754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00924158278375564,0.0,0.0,0.0,0.0,0.0,8.677542519958348e-05,0.0,0.0,0.0,0.0,0.0,4.338771259979174e-05,0.0015619576535925027,0.0005640402637972926,0.0,0.0,0.0,0.0,0.0,0.0,4.338771259979174e-05,0.0,0.0,0.0,0.040524123568205485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753037139881985,0.0,0.0,0.010933703575147518,0.0,0.0,0.0,4.338771259979174e-05,0.0029069767441860465,0.0,0.0,0.0,0.005727178063172509,0.004642485248177716,0.0,0.0,0.0004338771259979174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002169385629989587,0.0,0.0008677542519958348,0.0,0.0,0.0,0.0,0.007939951405761888,0.0,0.0,4.338771259979174e-05,0.0,0.01900381811870878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010846928149947934,0.0,0.0,0.00013016313779937522,0.007289135716765012,0.010846928149947935,0.0012582436653939605,0.0,0.0,0.0,0.0,0.0006508156889968761,0.0,4.338771259979174e-05,0.07093891010065949,0.0,0.0,0.0,0.0,0.0,0.00798333911836168,0.0,0.0,0.0003471017007983339,0.0,0.014881985421728566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007809788267962514,0.0,0.0003471017007983339
