"","Alphaproteobacteria","Betaproteobacteria","Clostridia","Bacteroidia","Gammaproteobacteria","Actinobacteria","JG30_KF_CM66","Solibacteres","Thermoleophilia","Flavobacteriia","Sphingobacteriia","Bacilli","Blastocatellia","Negativicutes","Erysipelotrichia","WCHB1_32","Spartobacteria","Fusobacteriia","Deinococci","Coriobacteriia","Fibrobacteria","Opitutae","Mollicutes","Chloroflexia","Spirochaetes","Acidimicrobiia","Cytophagia","Cyanobacteria","Melainabacteria","Deltaproteobacteria","Subgroup_6","Epsilonproteobacteria","Synergistia","MB_A2_108","Nitrospira","Caldilineae","Planctomycetacia","Verrucomicrobia_Incertae_Sedis","Anaerolineae","WCHA1_57","Chlorobia","OPB35_soil_group","Tectomicrobia(phylum)","Lentisphaeria","Methanobacteria","Thermomicrobia","Proteobacteria_Incertae_Sedis","Thermoplasmata","Candidatus_Falkowbacteria","Chloroplast","Gitt_GS_136","Bacteroidetes_vadinHA17","Cyanobacteria(phylum)","Holophagae","ML635J_21","Acidobacteria","Oligosphaeria","KD4_96","Verrucomicrobiae","uncultured","TK10","Candidatus_Nomurabacteria","Gemmatimonadetes","Latescibacteria(phylum)","UA11","Subgroup_2","Elusimicrobia"
"X206719",0.0,0.004528172924943396,0.47293775898158813,0.49476696996881586,0.0008116536374898539,0.00111068392498612,0.0,0.0,0.0,8.5437224998932e-05,0.0,8.5437224998932e-05,0.0,0.004400017087444998,0.012772865137340376,0.0,0.0,0.0,0.0,0.00042718612499466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00803109914989961,0.0,4.2718612499466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206720",0.0,0.03931455296137966,0.32248163981146594,0.578720450144324,0.009682487485841648,0.0008403668383938034,0.0,0.0,0.0,0.0,0.0,0.001242281413277796,0.0,0.03467426650590084,0.002374949760678141,0.0,0.0,0.00189995980854251,0.0,0.00029230150900654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847674376118967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206723",0.0,0.0,0.1358024691358025,0.037037037037037,0.8148148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123456790123457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206726",0.0,0.000125449527473447,0.5385130049343477,0.42414485238772254,0.005185247135569123,0.0005854311282094174,0.0,0.0,0.0,0.0,0.0,0.00037634858242034,0.0,0.0132558334030275,0.007359705611775526,0.0,0.0,0.00899054946893033,0.0,0.00020908254578907748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000669064146525048,0.0,0.000585431128209417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206727",3.8099592334362e-05,0.06690288413913972,0.550462910046863,0.29028079399550444,0.04724349449460889,0.000800091439021602,0.0,0.0,0.0,0.0,0.0,0.000647693069684154,0.0,0.003543262087095666,0.006705528250847714,0.0,0.0,0.0240408427629824,0.0,0.000266697146340534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00906770297557816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206730",0.0,0.000134625740441572,0.22051696284329575,0.2660204631125472,0.4886914378029076,0.0018847603661820119,0.0,0.0,0.0,0.0,0.000942380183091007,0.005788906838987609,0.0,0.000673128702207862,0.011443187937533659,0.0,0.0,0.00188476036618201,0.0,0.000269251480883145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000942380183091007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053850296176629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000269251480883145,0.0,0.0,0.0
"X206732",0.0,0.015115830942491373,0.37528368946173946,0.5619834710743804,0.003554147218772747,0.01464479938337685,0.0,0.0,0.0,4.28210508285873e-05,0.0,0.0001712842033143493,0.0,0.014987367790005588,0.004496210337001673,0.0,0.0,0.000342568406628699,0.0,0.00042821050828587367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00616623131931657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002697726202200999,8.56421016571747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206754",0.002883342786916241,0.021601436944602048,0.47958026091888833,0.36311211949328803,0.030487804878048738,0.013754963131026659,0.0,0.0,0.0001418037436188315,0.0,0.0,0.004017772735866891,0.000189071658158442,0.009169975420684439,0.03393836263944027,0.0,0.0,0.0266118358858007,0.0,0.005577613915674045,0.0,4.72679145396105e-05,0.0,0.0,0.0,0.0,0.000189071658158442,0.0,0.0,0.00751559841179808,0.000378143316316884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000330875401777274,0.000189071658158442,0.0,0.0,0.0,4.72679145396105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000236339572698053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206734",0.0,0.02529813410528308,0.20417859727510154,0.6810043736823891,0.07677543186180422,3.14653409269689e-05,0.0,0.0,0.0,0.0,0.0,0.0001573267046348447,0.0,0.0026430886378653907,0.0006293068185393789,0.0,0.0,0.00843271136842768,0.0,0.0008495642050281619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206739",3.77700558996827e-05,0.013710530291584783,0.6778214231757063,0.2640126907387823,0.002039583018582867,0.004607946819761299,0.0,0.0,0.0,0.0,0.0,0.0010953316210907992,0.0,0.013899380571083253,0.018507327390844583,0.0,0.0,0.00030216044719746167,0.0,0.0005665508384952407,0.0,0.0,0.0,0.0,0.0,0.0,3.77700558996827e-05,0.0,0.0,0.00321045475147303,0.0,7.55401117993655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55401117993655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
