"","Acetobacteraceae","Comamonadaceae","Christensenellaceae","Prevotellaceae","Family_XIII","Rhodobacteraceae","Ruminococcaceae","Run_SP154(order)","Pasteurellaceae","Corynebacteriaceae","Moraxellaceae","Peptococcaceae","JG30_KF_CM66(class)","Solibacteraceae_Subgroup_3_","uncultured","Pseudomonadaceae","Flavobacteriaceae","Sphingobacteriaceae","Kineosporiaceae","Sphingomonadaceae","Intrasporangiaceae","Lactobacillaceae","Rhodospirillaceae","Blastocatellaceae_Subgroup_4_","Lachnospiraceae","Alcaligenaceae","Veillonellaceae","Erysipelotrichaceae","Clostridiales_vadinBB60_group","WCHB1_32(class)","DA101_soil_group","Burkholderiaceae","Family_XI","Leptotrichiaceae","Bifidobacteriaceae","Thermaceae","Coriobacteriaceae","Fibrobacteraceae","Bacteroidaceae","Porphyromonadaceae","Streptococcaceae","Peptostreptococcaceae","Leuconostocaceae","Rikenellaceae","Opitutaceae","Fusobacteriaceae","Caulobacteraceae","Aerococcaceae","NB1_n(order)","Oscillochloridaceae","Actinomycetaceae","Family_XII","Defluviitaleaceae","Hyphomicrobiaceae","Spirochaetaceae","Iamiaceae","Succinivibrionaceae","Oxalobacteraceae","Cellulomonadaceae","Eubacteriaceae","Pseudonocardiaceae","Alicyclobacillaceae","Cytophagaceae","FamilyI","Brucellaceae","Micrococcaceae","Gastranaerophilales(order)","Desulfovibrionaceae","Neisseriaceae","Subgroup_6(class)","Listeriaceae","Campylobacteraceae","Synergistaceae","MB_A2_108(class)","Methylobacteriaceae","0319_6A21","Mollicutes_RF9(order)","Micromonosporaceae","Caldilineaceae","Erythrobacteraceae","Acidaminococcaceae","Mycobacteriaceae","Bacteroidales_S24_7_group","Planctomycetaceae","SM2D12","Desulfurellaceae","Unknown_Family","Anaerolineaceae","WCHA1_57(class)","Chromatiaceae","OPB56","Chthoniobacterales_Incertae_Sedis","Thermoanaerobacteraceae","Chitinophagaceae","OPB35_soil_group(class)","Tectomicrobia(phylum)","vadinBE97","NS11_12_marine_group","Paenibacillaceae","Nocardiaceae","Carnobacteriaceae","Rhizobiales_Incertae_Sedis","Nocardioidaceae","Chloroflexaceae","Methanobacteriaceae","Bacteriovoracaceae","Streptosporangiales_Incertae_Sedis","Nitrospiraceae","Microbacteriaceae","Planococcaceae","JG30_KF_CM45(order)","Rhizobiaceae","Victivallaceae","Cardiobacteriaceae","Xanthomonadaceae","Cryomorphaceae","Geobacteraceae","env_OPS_17","Bdellovibrionaceae","Shewanellaceae","Obscuribacterales(order)","Thermoplasmatales_Incertae_Sedis","Lentimicrobiaceae","Candidatus_Falkowbacteria(class)","Xanthobacteraceae","Streptomycetaceae","Chloroplast(class)","Xanthomonadales_Incertae_Sedis","Geodermatophilaceae","Gitt_GS_136(class)","Chthoniobacteraceae","Family_X","Staphylococcaceae","Bacteroidetes_vadinHA17(class)","Deinococcaceae","Acidimicrobiaceae","Rhodospirillales_Incertae_Sedis","Coxiellaceae","Cyanobacteria(phylum)","NB1_j(order)","X35(order)","Enterobacteriaceae","Haliangiaceae","ABS_19","ML635J_21(class)","Acidobacteriaceae_Subgroup_1_","mle1_27","Brevibacteriaceae","Clostridiaceae_1","PHOS_HE51","Methylophilaceae","288_2","Alteromonadaceae","Heliobacteriaceae","Oligosphaeraceae","Solirubrobacteraceae","Bacillaceae","KD4_96(class)","Roseiarcaceae","Anaeroplasmataceae","Verrucomicrobiaceae","uncultured(class)","Helicobacteraceae","TK10(class)","FamilyII","Candidatus_Nomurabacteria(class)","Aeromonadaceae","SC_I_84(order)","Propionibacteriaceae","Bogoriellaceae","Phyllobacteriaceae","Gemmatimonadaceae","Bradyrhizobiaceae","Sanguibacteraceae","NS9_marine_group","Cellvibrionaceae","Myxococcaceae","Latescibacteria(phylum)","UA11(class)","Subgroup_2(class)","Lineage_IIb(order)","Elev_16S_1332","Polyangiaceae","1174_901_12","Oligoflexaceae","Rhodocyclaceae","Dermabacteraceae","Family_III","Lineage_IIc(order)","Saprospiraceae"
"X206719",0.0,4.2718612499466e-05,4.2718612499466e-05,8.5437224998932e-05,0.000299030287496262,0.0,0.23533683625955798,0.0,0.000299030287496262,0.0,8.5437224998932e-05,0.0,0.0,0.0,0.0,0.0,8.5437224998932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23465333845956687,0.00448545431244393,0.004400017087444998,0.012772865137340376,0.0,0.0,0.0,0.0,0.0,0.0,0.00111068392498612,0.0,0.00042718612499466,0.0,0.494596095518818,0.0,0.0,0.002520398137468496,0.0,8.5437224998932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2718612499466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00803109914989961,0.0,0.0,0.0,4.2718612499466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5437224998932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042718612499466,0.0,0.0,0.0,0.0,0.0,0.0,4.2718612499466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206720",0.0,0.0,0.0003288391976323575,0.000109613065877453,3.65376886258175e-05,0.0,0.1636157696664112,0.0,0.000657678395264716,0.0,0.0,0.0,0.0,0.0,0.0,3.65376886258175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15678322189338306,0.03931455296137966,0.03463772881727502,0.002374949760678141,0.0,0.0,0.0,0.0,0.0003653768862581755,0.0,0.000694216083890533,0.0,0.00029230150900654,0.0,0.462165223427966,0.013299718659797583,0.000949979904271256,7.3075377251635e-05,0.0,0.103145894990683,0.0,0.00189995980854251,0.0,0.0,0.0,0.0,3.65376886258175e-05,0.0,3.65376886258175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000109613065877453,0.0,0.00847674376118967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65376886258175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30753772516351e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65376886258175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30753772516351e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008951733713325298,0.0,0.0,0.0,0.0,0.0,0.0,0.00138843216778107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206723",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864197530864197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370370370370371,0.0,0.0,0.0123456790123457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728395061728395,0.0,0.0,0.0,0.0,0.0,0.0,0.0987654320987654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206726",0.0,0.0,0.0,0.000418165091578155,0.000459981600735971,0.0,0.27954336371999683,0.0,0.000209082545789078,0.0,0.0,0.000167266036631262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25566613699088364,0.0,0.0132558334030275,0.007359705611775526,0.0,0.0,0.0,0.0,0.0007945136739984944,0.0,0.000543614619051602,0.0,0.00020908254578907748,0.0,0.418374174123944,0.0,0.000209082545789078,0.00137994480220791,0.0,0.00531069666304257,0.0,0.00899054946893033,0.0,0.0,0.0,0.0,4.18165091578155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000669064146525048,0.000125449527473447,0.0,0.0,0.000585431128209417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18165091578155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000167266036631262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004976164589780046,0.0,0.0,0.0,0.0,0.0,0.0,0.000501798109893786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206727",0.0,3.8099592334362e-05,0.00186688002438374,7.6199184668724e-05,0.000609593477349792,0.0,0.4010744085038295,0.0,0.00121918695469958,0.0,0.0,0.0,0.0,0.0,0.0,3.8099592334362e-05,0.0,0.0,0.0,0.0,0.0,0.000152398369337448,3.8099592334362e-05,0.0,0.1450832476092506,0.066826684954471,0.003543262087095666,0.006705528250847714,0.0,0.0,0.0,0.0,3.8099592334362e-05,0.0,0.000114298777003086,0.0,0.000266697146340534,0.0,0.281708385720273,0.00335276412542386,0.000419095515677982,0.00179068083971501,0.0,0.00514344496513887,0.0,0.0240408427629824,0.0,0.0,0.0,0.0,3.8099592334362e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.8099592334362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000647693069684154,0.0,0.00906770297557816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6199184668724e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04598620794757495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206730",0.0,0.000134625740441572,0.0,0.00309639203015617,0.0,0.0,0.00282714054927302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00350026925148088,0.0,0.0,0.11052773290253108,0.0,0.000673128702207862,0.011443187937533659,0.0,0.0,0.0,0.0,0.005519655358104477,0.0,0.00175013462574044,0.0,0.000269251480883145,0.0,0.262924071082391,0.0,0.00121163166397415,0.008077544426494342,0.0,0.0,0.0,0.00188476036618201,0.0,0.0,0.0,0.0,0.000134625740441572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000942380183091007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000942380183091007,0.0,0.0,0.0,0.0,0.0,0.0,0.000403877221324717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053850296176629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000134625740441572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053850296176629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488556812062466,0.0,0.0,0.0,0.0,0.0,0.0,0.0936995153473344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000269251480883145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206732",0.0,0.0,0.019269472872864277,0.4521474756990539,0.00179848413480067,0.0,0.23054853766111422,0.0,0.002697726202201,8.56421016571747e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.28210508285873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12088382648910212,0.01481608358669126,4.28210508285873e-05,0.004496210337001673,0.00149873677900056,0.0,0.0,0.0,4.28210508285873e-05,0.0,0.0144735151800625,0.0,0.00042821050828587367,0.0,0.0781055967113433,0.016100715111548824,0.0,0.001113347321543271,0.0,0.0156296835524344,0.0,0.000342568406628699,0.0,0.0,0.0,0.0,0.0,0.0,8.56421016571747e-05,0.0,0.0,0.0,0.0,0.000256926304971524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56421016571747e-05,0.0,0.00616623131931657,4.28210508285873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014944546739177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28210508285873e-05,0.0,0.0,0.0,0.000171284203314349,0.0,0.0,0.0,8.56421016571747e-05,0.0,0.0,0.0,8.56421016571747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252644199888665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28210508285873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000856421016571747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28210508285873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206754",0.0,0.000378143316316884,0.0039232369067876745,0.006617508035545467,0.0006144828890149365,0.0,0.12039137833238807,0.0,0.027982605407449377,0.000189071658158442,4.72679145396105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00184344866704481,0.000189071658158442,0.35398941198714307,0.020514274910191,0.00397050482132728,0.03393836263944027,0.000141803743618832,0.0,0.0,0.0,0.000141803743618832,0.0,0.00950085082246171,0.0,0.005577613915674045,0.0,0.348789941387786,0.006333900548307807,0.004017772735866891,4.72679145396105e-05,0.0,0.0013707695216487,4.72679145396105e-05,0.0266118358858007,0.0,0.0,0.0,0.0,0.000141803743618832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008980903762526,0.0,0.000189071658158442,0.0,0.000189071658158442,0.0,0.0,4.72679145396105e-05,0.0,0.00751559841179808,0.000709018718094158,0.000378143316316884,0.0,0.0,0.0,0.0,0.0006617508035545469,0.0,0.0,0.00165437700888637,0.0,0.0,0.00519947059935716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000614482889014937,0.0,0.000330875401777274,0.0,0.0,0.0,4.72679145396105e-05,0.0,0.000189071658158442,0.000378143316316884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72679145396105e-05,0.0,0.000472679145396105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00245793155605975,0.0,0.0,0.0,0.0,0.0,0.0,0.000330875401777274,0.0,0.0,0.0,0.0,0.0,0.0,4.72679145396105e-05,0.0,0.0,0.0,0.0,0.000236339572698053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4535829079221e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206734",0.0,0.0,0.0,0.0,0.000125861363707876,0.0,0.09779427960101952,0.0,3.14653409269689e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.14653409269689e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10622699096944715,0.0237563323998616,0.0026430886378653907,0.0006293068185393789,0.0,0.0,0.0,0.0,6.29306818539379e-05,0.0,3.14653409269689e-05,0.0,0.0008495642050281619,0.0,0.680091878795507,0.0,9.43960227809068e-05,0.0,0.0,0.000912494886882099,0.0,0.00843271136842768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00154180170542148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07671250117995028,0.0,0.0,0.0,0.0,0.0,0.0,3.14653409269689e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206739",0.0,3.77700558996827e-05,0.0003021604471974615,0.0,0.00041547061489650966,0.0,0.3287505665508384,0.0,0.001057561565191116,0.0,3.77700558996827e-05,0.0,0.0,0.0,0.0,0.000151080223598731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367578184015715,0.0136727602356851,0.005589968273153053,0.018507327390844583,0.000113310167699048,0.0,0.0,0.0,3.77700558996827e-05,3.77700558996827e-05,0.00449463665206225,0.0,0.0005665508384952407,0.0,0.210832452032029,0.04808128116029614,0.0009820214533917508,0.00880042302462608,0.0,0.00509895754645717,0.0,0.000264390391297779,0.0,3.77700558996827e-05,0.0,0.0,0.000113310167699048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77700558996827e-05,0.0,0.0,0.0,0.0,0.00321045475147303,0.0,0.0,0.0,7.55401117993655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77700558996827e-05,0.0083094122979302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77700558996827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77700558996827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77700558996827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007554011179936547,0.0,0.0,0.0,0.0,0.0,0.0,0.00264390391297779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55401117993655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206741",0.0,4.33877125997917e-05,0.001605345366192295,0.0035577924331829233,0.000173550850399167,0.0,0.25117146824019454,0.0,0.000433877125997917,0.0,0.0,0.0,0.0,0.0,0.0,0.000130163137799375,0.0,0.0,0.0,8.67754251995835e-05,0.0,0.0,0.0,0.0,0.27086948976049996,0.017138146476917783,0.011150642138146458,0.0007375911141964597,8.67754251995835e-05,0.0,0.0,0.0,0.0001301631377993752,0.0,0.00134501909059354,8.67754251995835e-05,8.67754251995835e-05,0.0,0.380900728913572,0.01084692814994794,0.000824366539396043,0.003037139881985417,0.0,0.0333651509892398,0.0,0.000130163137799375,0.0,0.0,0.0,0.0,0.0,0.0,0.000130163137799375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108469281499479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33877125997917e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33877125997917e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000347101700798334,0.0,0.0,0.0,0.0,0.0,0.0,0.000650815688996876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206742",0.0,0.0,0.0012768235924049596,0.0,0.00045306643601466276,0.0,0.2122410313439595,0.0,0.0010708843033073849,0.0,0.0,0.000205939289097574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13970921372379427,0.011120721611269,0.03867539849252437,0.0011532600189464147,0.000205939289097574,0.0,0.0,0.0,8.23757156390296e-05,0.0,0.00152395073932205,0.0,0.0002883150047366036,0.0,0.451295358128424,0.02767824045471397,0.0170517731372791,0.000741381440751266,0.0,0.0517319494213106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11878578195148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000370690720375633,0.0,0.0,0.0,0.0,4.11878578195148e-05,4.11878578195148e-05,0.0,0.00185345360187817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11878578195148e-05,0.0,0.0,0.0,0.00185345360187817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000741381440751266,0.0,0.0,0.0,0.0,0.0,0.0,0.000453066436014663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380575806252317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206751",0.0,0.0,0.00157331655129012,0.206891126494651,0.001730648206419129,0.0,0.17931875393329166,0.0,0.002281308999370676,0.0,3.9332913782253e-05,0.0,0.0,0.0,0.0,0.000117998741346759,0.0,0.0,0.0,0.0,0.0,0.0,3.9332913782253e-05,0.0,0.28150566393958465,3.9332913782253e-05,0.010698552548772859,0.006529263687854,0.000550660792951542,0.0,0.0,0.0,3.9332913782253e-05,0.0,0.0,0.0,0.000157331655129012,0.0,0.210942416614223,0.04275487728130902,0.000314663310258024,0.0,0.0,0.01526117054751416,0.0,0.0,0.0,0.0,0.0,0.0,3.9332913782253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01699181875393329,0.0,0.0,0.0,3.9332913782253e-05,0.0,0.0,0.0,0.0,3.9332913782253e-05,0.0,0.0,0.0,0.0110918816865953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157331655129012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8665827564506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106592196349906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117998741346759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
