Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.857024846441882,0.166293307813647,-0.03565093501446353,0.11513770846640936
2,0.900905195574921,0.0958233661643423,-0.012976231768282376,0.09835486738808723
3,0.825430622832129,0.157196236928915,-0.018102484672134135,0.1399064700131806
4,0.867600018949633,0.144238401767748,-0.061325471305751986,0.11797989701004036
5,0.926991158896434,0.116728290344097,-0.0614525333621514,0.11501199087207672
6,0.813886331754059,0.145670828094709,-0.053081387803427985,0.12504253916143973
7,0.65566336661184,0.108673529495247,0.00854188935955794,0.1399434006314334
8,0.750927419214831,0.185633396732,-0.05344048181200218,0.13529222977288147
9,0.864826132162663,0.148043873910962,-0.053754003921493564,0.11526596143430601
10,0.654595880079494,0.137187793329157,-0.09189602851363238,0.14065437037766604
11,0.799337654366587,0.128587402616221,-0.03833000122400722,0.14630345079498852
12,0.601933063106244,0.527305786626765,-0.034201801912174465,0.15166586444047042
13,0.86466200702328,0.103111655900016,-0.074721003489747,0.10154057700071675
14,0.879851064422654,0.12083192316933,-0.029472812262395547,0.14543451414914696
15,0.772262235373335,0.147662600946795,-0.037926281264516644,0.1398367580101073
16,0.803612008429599,0.127717049905656,-0.05655052633209816,0.12387279799647687
17,0.979151540808304,0.0307549809723432,-0.07590069877156147,0.08892757751893118
Averages,0.8128623850616407,0.1524388485128206,-0.045896517298251886,0.12589241029637405
