Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.485750962851251,0.344424876943276,0.01579003201925562,0.10971217804087117
2,0.632934291264514,0.43709866761594,-0.007195385181664993,0.060805584595068615
3,0.898537629635493,0.093830338785691,0.0028187493131332604,0.07506834030142606
4,0.653043653221284,0,0.030788005237875796,0.088830585276017
5,0.330255404552683,0.580015833704708,-0.016005379845301634,0.05516283146757201
6,0.810963462106625,0.0921667054662459,-0.010270961378511233,0.06442107977116282
7,0.800657314025473,0.392876516084658,-0.0090606487529316,0.07085931324079081
8,0.465465719614715,0.562563061328265,-0.007216816516295915,0.05528550019800346
9,0.923203150405586,0.0991443065067876,-0.00010514381226446281,0.07099590141028427
10,0.945955029320272,0,-0.004336824919226124,0.055755451475863985
11,0.402942282993563,0.354290917120618,-0.020045400459121978,0.06158261741120816
12,0.378955660051758,0.382732634161953,-0.0097656465414643,0.07769853850225958
13,1.0,0.0,-0.017224920765790592,0.025813376699304176
14,0.662913792393431,0.235193724011883,0.00821765365231152,0.09386984952380299
Averages,0.6708270251740462,0.25530982726643037,-0.003115191996428331,0.06899008199383108
