Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.717473183373984,0.15788713824023,0.17140694422798178,0.12367942786528036
2,0.684066040397555,0.173003720801311,0.010049633062666841,0.13801999887136157
3,0.840081695011891,0,-0.014434727086710092,0.08091094043783652
4,0.949012347124558,0.0463337980221687,-0.017539672181807405,0.08320095642344774
5,0.470604620091891,0.212847824929552,-0.0003249278303323825,0.12262226100968224
6,0.920840708998345,0,-0.0036402097009771194,0.07314063443791576
7,0.960359278090325,0,0.19358263935603603,0.08594914013946972
8,0.600004709134485,0.107222349613131,-0.045788311959925915,0.08428205525296845
9,0.576156236161846,0.183161016899577,-0.013719607734989932,0.09784452589036456
10,0.749823186388634,0.138984091615001,0.014719400637914788,0.11198012815769491
11,0.850501310502485,0.161144192241658,-0.012548564960253672,0.1077851662528921
12,0.83932281244885,0,-0.05396343785471693,0.05388333588137647
13,0.51076496647962,0.332171315458315,-0.02218177961658411,0.08048337550668229
14,0.624537745821255,0.298848839796215,-0.026302619459720015,0.084851388773799
15,0.777477595857462,0.183527804002829,-0.027203465113770878,0.09419507599841988
16,0.947078737207944,0,0.19387940226469394,0.08856274078463322
17,0.919941773191648,0.116980707682423,-0.00938018589554585,0.08004317442453196
18,0.840451628432528,0.13817294290987,-0.02891349360572612,0.07364046087445984
19,0.693790377716811,0.208700749296077,-0.03277465483822301,0.0985847702235459
20,0.737257918356702,0,0.17310472992305725,0.11526825830919868
21,0.990624349363187,0.00813995516089035,-0.05820180939010578,0.026780208012314257
22,0.824615487429022,0.220734507922626,-0.0013550670034456367,0.09211490269427994
23,0.858221615149042,0.122615427567761,0.0013286401627968802,0.09927108301174135
24,0.949323794216693,0,0.1931843294691451,0.09147884632392525
25,0.694082933193038,0,0.17496624264996763,0.11833932460959619
26,0.829091417959645,0.128995045456743,0.0153655398964488,0.11508938116680976
27,0.82871565648652,0.129474411333691,-0.027822502407841107,0.08163604105498615
28,0.659532690034599,0.28499369785842,-0.009793945941655528,0.10151220190891923
29,0.548603116798932,0.15364715758307,-0.023882891073512214,0.10789046477705458
30,0.757927217496473,0.157002034386091,0.007712955126314709,0.1150096733408649
31,1.0,0,-0.037076513296015655,0.03359212323778649
32,0.917294763108127,0,0.18662801993676037,0.09403452420204816
33,0.967048973072879,0,0.1905098493254107,0.08718289858622469
34,0.942373443510622,0.139999244717482,-0.04807383930415745,0.051060167064706445
Averages,0.7934412449590469,0.1118996462792686,0.029750473523034643,0.09099763692667115
