Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.962030688484926,0.024981155490783,0.1358951917058033,0.11262414490745655
2,0.878058358574254,0.353910061611511,0.0016119872353814774,0.15417140707444763
3,0.828863942375095,0.0385380749748294,0.15579664865019113,0.1485513618730213
4,0.942443191670852,0.0380924606030076,0.12781041286671121,0.1142381815447433
5,0.9137280191046,0.109508935782767,-0.06659264353943277,0.11622353517558946
6,0.951532525550736,0.0649940687184057,-0.04551417924516678,0.10770811199069268
7,0.777026177303122,0.112359726255856,0.08189871474444269,0.17755805499765262
8,0.970973196659835,0.0362787796016663,-0.060954569821140954,0.10282528740802067
9,0.999318866485456,0.000879339586124754,-0.15843684607828745,0.05895227982826284
10,0.999912763994611,9.42729160965514e-05,-0.19302456729433937,0.04305804762650172
11,0.935573466513071,0.0726779272751414,-0.18531516596807512,0.08902013783975109
12,0.918051206224512,0.0344602391274141,0.15365561250457913,0.12995052305615806
13,0.931260839343103,0.100616593121424,0.14304734253922644,0.12384526242330253
14,0.80898253560428,0.0500563884671379,0.03885645094748631,0.15811011754779256
15,0.995198917747484,0.00694868899635363,-0.0053762560590892555,0.08524030314092322
Averages,0.920863646375729,0.06962644750190124,0.008223875545885998,0.11480511709562108
