Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.779001558952769,0.128655470219171,-0.01782210584436161,0.08874196351277831
2,0.810066182423603,0.171618041538226,-0.027103779508202006,0.07913406081653399
3,0.836703045476289,0.135020451905729,0.01626309032836557,0.09538226947093029
4,0.683260524234303,0.195006364306093,-0.026078310224009676,0.08640867280482452
5,0.506885458977111,0.164764411499654,-0.0011051009373760758,0.11673879377474536
6,0.72426418001174,0.181083246844407,-0.00939558862629883,0.10449333289862021
7,0.718817969350476,0.134844186887529,-0.021985808302957547,0.09795059713203841
8,0.5901007847779,0.134702183545165,-0.0023300485325826407,0.11723879564662713
9,0.727785743335056,0.208689587527171,-0.010820094141037491,0.09695692959848626
10,0.675673055512854,0.163167427422842,-0.018582435542807262,0.08419906324180819
11,0.623633811152899,0.205644908700501,-0.019780842214556563,0.10399902602420637
12,0.988471947709609,0.0118628462261494,-0.03623844779891188,0.04832370683639664
13,0.564520939995064,0.28118302189778,-0.04449413070501703,0.08500293697219655
14,0.925395098072752,0.0910139249934168,-0.022776292347867932,0.06460449436431888
15,0.998204988764014,0.00661294036823729,-0.004442783783845278,0.0763151999610675
16,0.436395948735379,0.362121117600714,-0.018824349081004412,0.09638196801431756
17,0.798717155698142,0.110993324702559,-0.011567255186923186,0.09855082141741965
18,0.904112872669169,0.0799595940830335,-0.042072164043225856,0.041170639344610085
19,0.792099819213701,0.209406663458235,-0.029595400690504967,0.08082040458619559
20,0.50620445451044,0.181721970016167,-0.04037567165216978,0.11083570237078516
21,0.663354337578908,0.137955170063633,-0.019619572217215067,0.10211505448459808
22,0.639534352244481,0.168037586239588,-0.018013769086879124,0.09379249375721481
23,0.985768341755338,0.015590000502611,-0.007379506402100424,0.05764397741255753
24,0.637430372182765,0.20803961234383,-0.00906428091962942,0.1084051604424259
25,1.0,0.0,-0.00393471441173082,0.04772362269897722
26,0.715627344483187,0.240064119031368,0.007215457065395829,0.09547099741266803
27,0.881533531750746,0.124661288642878,-0.0067807367355607615,0.09144241964258294
28,0.986136713712366,0.0102497825444987,-0.01634571441926109,0.05581093371194557
29,0.70527876463696,0.140004812275676,-0.01723362294028982,0.08929795420962874
30,0.225738732473491,0.342009754575523,-0.022829065808743068,0.10429313699773916
31,0.778834157289274,0.147519072731659,-0.012241297556861234,0.09170017795460483
32,0.758898591026303,0.194434939380616,-0.02596436025999825,0.08854536642103936
Averages,0.7365140868345967,0.15270743193983316,-0.01691620945400524,0.08748408356046528
