Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.743589477860051,0.145827639787478,0.009102457500607982,0.10546509072010042
2,1.0,0.0,-0.012647638201197605,0.03707911677809849
3,0.957748005290144,0.103415672467414,-0.04463200331546396,0.03108688455525017
4,0.739861364643792,0.199451874920968,-0.003111824446489449,0.09501688750503341
5,0.539873063051162,0.230774882089598,-0.003562014669756217,0.10637719613446338
6,0.64065937423447,0.199903292915339,-0.011001830047206462,0.10375317513343087
7,0.718408203558868,0.183449119299253,-0.0363382012505192,0.07225524119348829
8,0.560344497882202,0.175926974593806,-0.02324313804289181,0.09752123272685365
9,0.558027479087001,0.192330504668391,-0.022139519029951347,0.09341041848753533
10,0.820955228336143,0.151633017016201,-0.0018322862018312139,0.09787883714465177
11,0.877694099180982,0.133979401589131,0.005917955576788601,0.0824271743032399
12,0.764383967984458,0.137924894498752,0.003064070890274842,0.09446199840781998
13,0.847269429647945,0,-0.015843841443436354,0.05693656039843426
14,0.670209002714851,0.165158271547717,-0.01989253429671356,0.08943071545376759
15,0.809342866645389,0.148985813725807,0.007492793624279104,0.0938346754395813
16,0.862452968318705,0.289992574213197,-0.024144958423225123,0.0638691638639293
17,0.746943138598246,0.135441686542344,-0.015686807058083948,0.08154400715372737
18,0.767798484134439,0,-0.0327251941115407,0.06013845907784394
19,0.501161949123575,0.316653842748975,-0.025498974280558445,0.07831903410880238
20,0.738351183903823,0.226594521609412,-0.015190761987682776,0.06691443533094217
21,0.730365139318894,0.192707762294086,-0.0075384831481529685,0.07461659836683525
22,0.835126026490377,0.155432072897787,-0.024474186290378917,0.07904743774655695
23,0.405773459366926,0.16219419591055,-0.023807345086601032,0.10425108123212407
24,0.771468182451543,0.236994883577559,-0.045345980677436115,0.06689979717459914
25,0.627825986876839,0.16964170314059,-0.014242262561850986,0.09181709378977607
26,0.792464617358003,0.170763607331707,-0.013493230345047458,0.09039455804929149
27,0.796156770806475,0.140490434088357,-0.00039957827012308535,0.09102212208773156
28,0.505629529742609,0.434239023156913,-0.04032431155179838,0.04523624694229704
29,0.889086805186103,0.210442990906734,0.010662843685289707,0.06346956393802884
30,0.993858943429747,0.00359972566930995,-0.03902133287692741,0.03412064307593192
Averages,0.7404276415074588,0.16713167944024584,-0.015996603877920807,0.07828651487733886
