Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.880640908515468,0.0874701555783924,-0.02895191379438172,0.11966562748559034
2,0.904980043109987,0.0497132902364412,-0.0535290798599659,0.08536680300690398
3,0.772986520082251,0,-0.0785988269447729,0.06121757996115821
4,0.209818639805143,0.516366460449018,-0.0572474221576597,0.1466350215091411
5,0.875224477333836,0.0634825262789556,-0.027850236756123574,0.08836932691356372
6,0.908327772715563,0.142214386945115,-0.0011141201012489586,0.11665518045101253
7,0.985859789919485,0.0154898240579206,-0.052859605455871254,0.06648640150237885
8,0.715156854933229,0.161629647593776,-0.009617349309569949,0.11889945488693075
9,0.270858865613689,0.616113293947187,-0.053750936494903076,0.09116357216933275
Averages,0.724872652447628,0.18360884278742287,-0.04039105454161078,0.09938432976511248
