Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.507567076177796,0.539433240871289,0.004653379499819805,0.17149332681874402
2,0.959862777587864,0,-0.031126007645632395,0.055824914896265794
3,0.267779148289359,0.634121858762093,-0.03325807417428679,0.1180325112836868
Averages,0.5784030006850064,0.3911850332111273,-0.019910234106699794,0.11511691766623221
