Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.834751467515468,0.201888864556563,-0.020604664648240404,0.09938222224167802
2,0.971512834879304,0.0783738619538806,-0.008697194141460703,0.09659595669388114
3,0.763134941273362,0.25884370615625,-0.0224737174860176,0.10791242590504606
4,0.664547076120869,0.193837210469242,-0.017899262687569424,0.11475898873309014
5,0.85557708450324,0.146491581642404,-0.025485746533983267,0.08175178311916524
6,0.875445903657376,0.108750128095615,-0.022549725474633117,0.09230731219215091
7,0.761220272631513,0.106409419809797,-0.024206581341371183,0.09945050574243856
8,0.506910213312638,0.0807499441345215,-0.010492827175483171,0.12162201175491832
9,0.671185154921581,0.14443285347951,-0.02038670388699423,0.11359076380809496
10,1.0,0.0,-0.026243447803475352,0.05560613367476672
11,0.691718023412839,0.233674641202143,-0.020087689378460186,0.10330963110427013
12,0.882690588510177,0.12317709111342,-0.0037369832888570647,0.10708546311883284
13,0.86587338497804,0.146928345218677,-0.03238631941173411,0.06795776296667365
14,0.818796019629068,0,-0.05093895245233763,0.06200549004220275
15,0.666978655092735,0.17750487372465,-0.03862836527910961,0.08877642313828156
16,0.790225307969693,0.165470985388932,-0.03414641080491449,0.0955430665823079
17,0.419044960114631,0.329186104811815,-0.024919030829861178,0.105789586576165
18,0.540141040991912,0.0698842622629928,-4.321733634680358e-05,0.10971455170935414
19,0.670984749154354,0.152870358358971,-0.014891898013086729,0.11244221451752999
20,0.784515593733184,0.206729122169667,-0.009901893039326926,0.10333697041821248
21,0.786128622094268,0.153823634503568,-0.027683578851428883,0.09996145998548568
22,0.741806707162034,0.145984549570326,0.014736531519443718,0.1218341251373324
23,0.586652090100477,0.298917908277554,-0.03012274178954855,0.09771237611698437
24,0.86338910594892,0.0627838979593315,-0.022266902142954303,0.09625194985944409
25,0.692309534036254,0.272620985397007,-0.032930392824199545,0.09194256559667449
26,0.816424965152253,0.121195791240103,-0.027897317687735946,0.09751508198716839
Averages,0.7508447806498533,0.1530973123652669,-0.021341732030372564,0.09785218548931343
