Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.934961537815691,0.154548739559748,0.022314218790175405,0.09560049040816165
2,0.827959690326009,0.0695984009813912,0.005807927233942596,0.07875938015876298
3,0.701172981296275,0,-0.02938464438972679,0.059759952053893645
4,0.269018540389903,0.298746003672752,-0.0392931459941189,0.08220586470249759
5,0.438528719562517,0,-0.0007830957334854666,0.09318779125490595
6,0.630127833110256,0.26770282980012,-0.01248126140877299,0.06892509256706399
7,1.0,0,-0.01770431414205547,0.05898705458551077
8,0.484990962216128,0.229889171420822,-0.018906968420226215,0.08237883432704136
9,0.84135996953609,0.128945635484743,0.026365332299215682,0.0797611546086517
10,0.543402279363565,0.221974006572736,-0.008836870161629913,0.09664975244911007
11,0.487211272365758,0,-0.027507792610706183,0.04450735246428112
12,0.52617407244327,0.156663192285469,-0.018511385592432563,0.0754349829677895
13,0.475754273502019,0.220221659341736,-0.04424633596946142,0.05713761027868045
Averages,0.6277432409174986,0.13448381839380902,-0.012551410469175555,0.0748688702174116
