"","Alphaproteobacteria","Betaproteobacteria","Clostridia","Bacteroidia","Gammaproteobacteria","Actinobacteria","JG30_KF_CM66","Solibacteres","Thermoleophilia","Flavobacteriia","Sphingobacteriia","Bacilli","Blastocatellia","Negativicutes","Erysipelotrichia","WCHB1_32","Spartobacteria","Fusobacteriia","Deinococci","Coriobacteriia","Fibrobacteria","Opitutae","Mollicutes","Chloroflexia","Spirochaetes","Acidimicrobiia","Cytophagia","Cyanobacteria","Melainabacteria","Deltaproteobacteria","Subgroup_6","Epsilonproteobacteria","Synergistia","MB_A2_108","Nitrospira","Caldilineae","Planctomycetacia","Verrucomicrobia_Incertae_Sedis","Anaerolineae","WCHA1_57","Chlorobia","OPB35_soil_group","Tectomicrobia(phylum)","Lentisphaeria","Methanobacteria","Thermomicrobia","Proteobacteria_Incertae_Sedis","Thermoplasmata","Candidatus_Falkowbacteria","Chloroplast","Gitt_GS_136","Bacteroidetes_vadinHA17","Cyanobacteria(phylum)","Holophagae","ML635J_21","Acidobacteria","Oligosphaeria","KD4_96","Verrucomicrobiae","uncultured","TK10","Candidatus_Nomurabacteria","Gemmatimonadetes","Latescibacteria(phylum)","UA11","Subgroup_2","Elusimicrobia"
"X206731",0.0,0.010693454309786141,0.4293178872326638,0.5051847051198961,0.0016607258587167896,0.01599967595593005,0.0,0.0,0.0,0.0,0.0,0.012880751782242397,0.0,0.01186811406351266,0.0061568373298768585,0.0,0.0,0.0,0.0,0.0004050550874918988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046176279974076495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109364873622813,0.00012151652624757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206754",0.002883342786916241,0.021601436944602048,0.47958026091888833,0.36311211949328803,0.030487804878048738,0.013754963131026659,0.0,0.0,0.0001418037436188315,0.0,0.0,0.004017772735866891,0.000189071658158442,0.009169975420684439,0.03393836263944027,0.0,0.0,0.0266118358858007,0.0,0.005577613915674045,0.0,4.72679145396105e-05,0.0,0.0,0.0,0.0,0.000189071658158442,0.0,0.0,0.00751559841179808,0.000378143316316884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000330875401777274,0.000189071658158442,0.0,0.0,0.0,4.72679145396105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000236339572698053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206734",0.0,0.02529813410528308,0.20417859727510154,0.6810043736823891,0.07677543186180422,3.14653409269689e-05,0.0,0.0,0.0,0.0,0.0,0.0001573267046348447,0.0,0.0026430886378653907,0.0006293068185393789,0.0,0.0,0.00843271136842768,0.0,0.0008495642050281619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206733",0.0,0.012425877806649312,0.22503164767806,0.7124392031447795,0.04080884802451864,3.33133453261377e-05,0.0,0.0,0.0,0.0,0.0,0.0003664467985875146,0.0,0.0025651275901125955,0.0004997001798920647,0.0,0.0,0.00489706176294223,0.0,0.0008994603238057163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33133453261377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206739",3.77700558996827e-05,0.013710530291584783,0.6778214231757063,0.2640126907387823,0.002039583018582867,0.004607946819761299,0.0,0.0,0.0,0.0,0.0,0.0010953316210907992,0.0,0.013899380571083253,0.018507327390844583,0.0,0.0,0.00030216044719746167,0.0,0.0005665508384952407,0.0,0.0,0.0,0.0,0.0,0.0,3.77700558996827e-05,0.0,0.0,0.00321045475147303,0.0,7.55401117993655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55401117993655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206738",0.0006789250353606785,0.0205940594059406,0.6386421499292791,0.26489391796322526,0.007581329561527581,0.00277227722772277,0.0,0.0,0.000113154172560113,0.000226308345120226,0.0,0.01912305516265912,0.0,0.029306930693069347,0.005714285714285712,0.0,0.0,0.00135785007072136,0.00016973125884017,0.0009618104667609616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00639321074964639,0.0,0.0,0.000565770862800566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000792079207920792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000113154172560113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206741",0.0001301631377993752,0.017181534189517574,0.5277681360638671,0.4286706004859427,0.000911141964595626,0.00134501909059354,0.0,0.0,0.0,0.0,0.0,0.0009545296771954182,0.0,0.011150642138146458,0.0007375911141964597,0.0,0.0,0.000130163137799375,8.67754251995835e-05,8.67754251995835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108469281499479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206740",0.0,0.01816851603462987,0.4849408608706257,0.46561394951835194,0.003414217778319713,0.00146323619070845,0.0,0.0,0.0,0.0,0.0,0.001524204365321303,0.0,0.014144616510181656,0.002011949762224119,0.0,0.0,0.000548713571515669,0.0,0.0007316180953542252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073771491281551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09681746128521e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206742",4.11878578195148e-05,0.011120721611269,0.3556983401293296,0.5307055480044486,0.001812265744058651,0.001565138597141565,0.0,0.0,0.0,0.0,0.0,0.017175336710737645,0.0,0.03867539849252437,0.0011532600189464147,0.0,0.0,0.0,0.0,0.0002883150047366036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185345360187817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185345360187817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380575806252317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206743",8.46847609772621e-05,0.009357666087987462,0.2245416437312107,0.6732015073887456,0.0020747766439429263,0.001736037600033874,0.0,0.0,0.0,0.000338739043909049,0.000381081424397679,0.014354066985645885,0.00038108142439768,0.021721641190667693,0.0008891899902612513,0.0,0.0,0.001863064741499768,8.46847609772621e-05,0.0013549561756361981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003387390439090483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009738747512385151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043273912859381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206750",0.0001790959237767749,0.00035819184755355,0.3962318217637372,0.527115122859804,0.01941399813740243,0.00136112902070349,0.0,0.0,0.0,0.0,3.5819184755355e-05,0.006805645103517445,0.0,0.028297155956730474,0.003331184182248014,0.0,7.16383695107099e-05,3.5819184755355e-05,0.0,0.00035819184755355,0.0,0.0,3.5819184755355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0162260906941758,0.0,0.0,3.5819184755355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107457554266065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206751",3.9332913782253e-05,3.9332913782253e-05,0.4647183763373194,0.4758495909376972,0.013097860289490287,3.9332913782253e-05,0.0,0.0,0.0,0.0,0.0,0.00039332913782252996,0.0,0.02179043423536816,0.006529263687854,0.0,0.0,0.0,0.0,0.000157331655129012,0.0,0.0,3.9332913782253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.01699181875393329,0.0,3.9332913782253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157331655129012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117998741346759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206756",0.0001702562356346302,0.0881076019409211,0.3425981101557845,0.5057461479526686,0.007533838426832377,0.0002128202945432876,0.0,0.0,0.0,0.0,0.0,0.0019579467097982505,0.0,0.0160040861496552,0.005703583893760106,0.0,0.0,0.000212820294543288,0.0,0.0002553843534519455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020813824806333515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010683578786073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206755",0.000161629222563439,0.05410538225311139,0.4793922741231616,0.40835623080652994,0.0048892839825440395,0.0002020365282042989,0.0,0.0,0.0,0.0,0.0,0.00234362372716987,0.0,0.021577501212219206,0.005091320510748346,0.0,0.0,0.000161629222563439,0.0,0.0003232584451268789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141021496686601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00929368029739777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206762",0.0,0.002394636015325669,0.46342193486590083,0.3561422413793101,0.12314415708812261,0.0061661877394636085,0.0,0.0,0.0,0.0028735632183908,5.98659003831418e-05,0.002035440613026821,0.0,0.02490421455938701,0.015325670498084296,0.0,0.0,0.000658524904214559,0.0,0.0028735632183908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206761",0.0,0.002001959364484389,0.3366273373940451,0.5366102994420067,0.08898070451931678,0.0046002470503045505,0.0,0.0,0.0,0.0,0.0,0.002001959364484391,0.0,0.019806619244366788,0.0049410060910678585,0.0,0.0,0.00051113856114495,0.0,0.00391872896877795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206767",0.00111847199518197,0.0092058848834208,0.29871805902090687,0.5181966789985369,0.10978232814247613,0.0013765809171470357,0.0,0.0,0.0,0.0,0.0,0.004387851673406178,0.0,0.01892798761077174,0.004387851673406178,0.0,0.0,0.0295964897186613,0.0,8.60363073216898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042157790587628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206766",8.3678507175432e-05,0.004560478641061046,0.37500522990669816,0.5490565248315967,0.026065854985147043,0.000878624325342036,0.0,0.0,0.0,0.0,0.0,0.001297016861219198,0.0,0.022258482908664952,0.00213380193297352,0.0,0.0,0.0155642023346304,0.0,8.3678507175432e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029287477511401243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3678507175432e-05
"X206769",0.00553505535055351,0.0,0.01845018450184502,0.014760147601476,0.7527675276752765,0.0479704797047971,0.0,0.0,0.0,0.0,0.0,0.1309963099630996,0.0,0.020295202952029502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00922509225092251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206768",0.000447027268663388,0.012963790791238258,0.03263299061242737,0.01072865444792133,0.6347787215020118,0.02548055431381316,0.0,0.0,0.0,0.01609298167188199,0.012516763522574888,0.22038444345105007,0.0,0.00312919088064372,0.00134108180599017,0.0,0.0,0.0116227089852481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00312919088064372,0.0,0.0,0.0,0.0,0.00178810907465355,0.0,0.0,0.0,0.0,0.00447027268663388,0.0,0.0,0.0,0.0,0.00178810907465355,0.0,0.00491729995529727,0.0,0.0,0.00178810907465355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206770",0.0011521179768808321,0.017589001113714014,0.535811667114713,0.40493106494104986,0.006221437075156497,0.0033411421329544127,0.0,0.0,0.0,0.000153615730250778,0.0001920196628134718,0.0012673297745689175,3.84039325626944e-05,0.012097238757248741,0.00871769269173163,7.68078651253888e-05,0.0,7.68078651253888e-05,0.0,0.0009985022466300552,0.0,0.0,0.0,0.0,0.0,0.0,0.000422443258189639,0.0,0.0,0.006912707861285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X224330",0.0,0.0556193208990913,0.392443806791009,0.4997130559540895,0.0028694404591104753,0.008464849354375893,0.0,0.0,0.0,0.00497369679579149,0.0,0.002965088474414155,0.0,0.023194643711143017,0.005691056910569109,0.0,0.0,0.0,0.0,0.0024868483978957422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000143472022955524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000573888091822095,0.0,0.0,0.0,0.0,0.0,0.0,0.000191296030607365,0.000286944045911047,0.0,0.0,0.00038259206121473,0.0,0.0,0.0,0.0
"X224327",0.0,0.0356552024379626,0.3550282977797131,0.45707444492816673,0.12446669569003097,0.010404875925119695,0.0,0.0,0.0,0.0,0.0,0.000304745319982586,0.0,0.001523726599912926,0.013931214627775398,0.0,0.0,0.0,0.0,8.7070091423596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139312146277754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000130605137135394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X224328",0.0,0.03371173030615759,0.3416657111187556,0.4832396896380384,0.1170355081603792,0.00871459694989107,0.0,0.0,0.0,0.0,0.0,0.0005351068302564685,0.0,0.0025990903183885604,0.008867484615678633,0.0,0.0,0.000152887665787563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00347819439666705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X224325",3.73022978215458e-05,0.030065652044165933,0.30162638018501964,0.5408460161145925,0.049015219337511164,0.0010071620411817369,0.0,0.0,0.0,0.0,0.0,0.009400179051029547,0.0,0.02648463145329749,0.004177857356013129,0.0,0.0,0.000783348254252462,0.0,0.00048492987168009485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356609967173978,0.0,0.000410325276037004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X224326",0.0,0.0314781327439555,0.3590851249079095,0.4844953452548391,0.049996651262474046,6.69747505190543e-05,0.0,0.0,0.0,0.0,0.0,0.0006027727546714893,0.0,0.02277141517647849,0.002545040519724068,0.0,0.0,0.000435335878373853,0.0,0.000334873752595272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481548456232001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34873752595272e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X224324",4.30440771349862e-05,0.06977444903581269,0.23050103305785083,0.6219869146005508,0.06039084022038564,0.0009469696969696974,0.0,0.0,0.0,0.0,0.0,0.005897038567493108,0.0,0.006499655647382923,0.001506542699724518,0.0,0.0,0.0002152203856749312,0.0,0.000129132231404959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00180785123966942,0.0,0.000301308539944904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X224323",0.0,0.045505106684194614,0.3784508039235514,0.48993831529982795,0.05480837293962987,0.0010112245929821012,0.0,0.0,0.0,5.05612296491051e-05,0.00010112245929821,0.007533623217716656,0.0,0.01815148144402873,0.001971887956315098,0.0,0.0,0.000404489837192841,0.0,0.000252806148245525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171908180806957,0.0,5.05612296491051e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05612296491051e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219633",0.000431300061614295,0.0073937153419593345,0.8170671595810229,0.14041897720271107,0.00252618607516944,0.0004929143561306228,0.0,0.0,0.0,0.0,0.0,0.010104744300677756,0.0,0.0022797288971041236,0.015095502156500355,0.0,0.0,0.000184842883548983,0.0,0.0003080714725816398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00369685767097967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219634",7.78331257783313e-05,0.008328144458281447,0.8586550435865495,0.0832814445828144,0.007394146948941471,0.0029576587795765883,0.0,0.0,0.0,0.0,0.0,0.022805105853051063,0.0,0.002957658779576585,0.008717310087173103,0.0,0.0,0.000933997509339975,0.0,0.0001556662515566626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037359900373599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219637",0.2,0.0,0.1375,0.0,0.0875,0.0,0.0,0.0,0.0,0.1625,0.2875,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219638",0.0,0.0122773962195344,0.8046556858931505,0.0893454081322555,0.000972467027289856,0.005834802163739132,0.0,0.0,0.0,0.00334285540630888,0.0,0.003464413784720112,0.0,0.004862335136449282,0.05117607731112869,0.0,0.0,0.0064425940557953,0.0,0.00680726919102899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010818695678599645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219643",0.001218995124019504,0.0044519821920712375,0.6924422302310789,0.223182107271571,0.000900996396014416,0.014786940852236578,0.0,0.0,0.000211999152003392,0.000158999364002544,0.0,0.005299978800084806,0.0,0.03354886580453683,0.004981980072079714,0.0,0.0,0.000370998516005936,0.0,0.0005829976680093281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133559465762137,0.00381598473606106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000688997244011024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219644",0.0,0.0,0.8685020593973557,0.07331454584868843,0.000650336006936917,0.0005202688055495335,0.0,0.0,0.0,0.0,0.0,0.002081075222198134,0.0,0.0026446997615434628,0.051810101885974374,0.0,0.0,0.000173422935183178,0.0,0.0003034901365705615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219646",0.0,0.0156080026486308,0.6631982216336376,0.31201816203944543,0.00037837582178498747,0.004635103816866107,0.0,0.0,0.0,0.0,0.0,0.0004729697772312345,0.0,0.0003310788440618645,0.00316889750744927,0.0,0.0,4.72969777231235e-05,0.0,0.0001418909331693705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219645",0.0,0.023010920436817513,0.5292511700468019,0.43863754550182,0.0002600104004160164,0.001863407869648123,0.0,0.0,0.0,0.0,0.0,0.0006066909343040388,0.0,0.0005633558675680359,0.00498353267464032,0.0,0.0,0.000130005200208008,0.0,0.0006066909343040394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33350667360028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33350667360028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219652",0.0,0.00941555273685238,0.6529417504146741,0.2051419650697624,0.0006829934627768559,0.0644453117377305,0.0,0.0,0.0,0.0,0.0,0.001122060688847692,0.0,0.04707776368426186,0.00204898038833057,0.0,0.0,4.8785247341204e-05,0.0,0.0005366377207532439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106351839203825,0.00439067226070836,0.000146355742023612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8785247341204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00131720167821251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219651",0.0,0.00566859850247472,0.6827276957570116,0.22704006091628165,0.0005499386606878464,0.027327721138796023,0.0,0.0,0.0,0.000296120817293456,0.0,0.002326663564448576,0.0,0.032404078006683844,0.00393417657261305,0.0,0.0,4.23029738990651e-05,0.0,0.000296120817293455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111679851093532,0.00579550742417192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000423029738990651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219659",0.00481000481000481,0.00432900432900433,0.3386243386243387,0.2895622895622892,0.0245310245310245,0.06878306878306886,0.0,0.0,0.0,0.0,0.0,0.013468013468013471,0.0,0.01875901875901874,0.01683501683501681,0.0,0.0,0.0,0.0,0.0105820105820106,0.0,0.0,0.0,0.0,0.0,0.0101010101010101,0.0,0.0,0.0,0.0293410293410293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00577200577200577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164502164502165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
