OTU,LDA_score,CLass
Senegalimassilia,3.533571498417715,UC
Christensenella,3.527755561982549,UC
Oscillibacter,3.455465080599289,UC
Lachnospiraceae_FCS020_group,3.1984984297201526,UC
Candidatus_Stoquefichus,4.621231680021932,nonIBD
Lactonifactor,4.788009519340007,nonIBD
f__Eubacterium_eligens_group,5.611623424713245,nonIBD
