Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.984276971589399,0,-0.18743183069417255,0.04686594278781769
2,0.982528829824887,0.00934130890186333,0.048250952657874255,0.06301263956859995
3,1.0,0,0.09494671520729366,0.07566254750157866
4,0.999833516069688,0.000319485550155024,0.04301869653908748,0.03803302427342382
5,0.984861085546702,0.0117979715331043,-0.24544875552998385,0.05968472113564882
6,0.994663604899318,0,0.09070150836322351,0.050181683188199135
7,0.992991933616402,0,0.04537911880608527,0.05180474158699968
8,1.0,0,0.09494671520729366,0.07566254750157866
9,1.0,0,0.09494671520729366,0.07566254750157866
10,0.999505731011471,0.000564172227291925,-0.05723136555643006,0.023386576332428244
11,0.999717201827424,0.000309789876682756,-0.056996086705789505,0.0212072570895047
12,0.98316158904269,0.0170527649212877,0.14034247068504022,0.0824699325212845
13,0.509126739812705,0.411651425410285,0.039913457855265976,0.20738243731538678
14,1.0,0.0,-0.059176187430968086,0.017616148902459765
15,0.971792329851441,0.0351210892715098,-0.14605925804339612,0.11660835103854737
Averages,0.9601639688728085,0.03241053384614532,-0.003993142228818832,0.06701607321633576
