"","Alphaproteobacteria","Betaproteobacteria","Clostridia","Bacteroidia","Gammaproteobacteria","Actinobacteria","JG30_KF_CM66","Solibacteres","Thermoleophilia","Flavobacteriia","Sphingobacteriia","Bacilli","Blastocatellia","Negativicutes","Erysipelotrichia","WCHB1_32","Spartobacteria","Fusobacteriia","Deinococci","Coriobacteriia","Fibrobacteria","Opitutae","Mollicutes","Chloroflexia","Spirochaetes","Acidimicrobiia","Cytophagia","Cyanobacteria","Melainabacteria","Deltaproteobacteria","Subgroup_6","Epsilonproteobacteria","Synergistia","MB_A2_108","Nitrospira","Caldilineae","Planctomycetacia","Verrucomicrobia_Incertae_Sedis","Anaerolineae","WCHA1_57","Chlorobia","OPB35_soil_group","Tectomicrobia(phylum)","Lentisphaeria","Methanobacteria","Thermomicrobia","Proteobacteria_Incertae_Sedis","Thermoplasmata","Candidatus_Falkowbacteria","Chloroplast","Gitt_GS_136","Bacteroidetes_vadinHA17","Cyanobacteria(phylum)","Holophagae","ML635J_21","Acidobacteria","Oligosphaeria","KD4_96","Verrucomicrobiae","uncultured","TK10","Candidatus_Nomurabacteria","Gemmatimonadetes","Latescibacteria(phylum)","UA11","Subgroup_2","Elusimicrobia"
"X206655",0.0141025641025641,0.011538461538461527,0.7123931623931623,0.20769230769230795,0.01837606837606834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00811965811965812,0.019658119658119668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00555555555555556,0.00213675213675214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000427350427350427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206657",0.00346451788703336,0.00868075830121842,0.40188407489586964,0.4101366343571183,0.0009731791817509435,3.89271672700378e-05,0.0,0.0,0.0,0.0,0.0,0.0018295768616917792,0.0,0.004982677410564835,0.0008953248472108691,0.0,0.0,0.0,7.78543345400755e-05,0.00035034450543033945,0.0,0.0,0.000155708669080151,0.0,0.0,0.0,0.0,0.0,0.0116392230137413,0.003970571061543853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150920627505936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206659",0.001811736904293033,0.0288302481291847,0.33934619929105886,0.2703426545884205,0.014178810555336742,0.002756990941315483,0.0,0.0,0.0,0.0,0.0,0.008901142181961405,0.0,0.2748326112642775,0.0074832611264277265,0.0,0.0,0.00834974399369831,0.0,0.000551398188263095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00401732965734541,0.028200078771169798,0.0,0.0,0.0094525403702245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00094525403702245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206667",0.0009524716639679967,0.015715782455471998,0.41146775883417486,0.5158586532050676,0.01123916563482236,0.0008572244975711969,0.0,0.0,0.0,0.0,0.0,0.016096771121059162,0.0,0.0124773787979808,0.00342889799028479,0.0,0.0,0.00361939232307839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00781026764453758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000476235831983998
"X206669",0.0,0.0,0.0638297872340426,0.0106382978723404,0.6170212765957442,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0531914893617021,0.0,0.0212765957446809,0.0106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212765957446809,0.0,0.0,0.0,0.074468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206671",0.0,0.000126414259528475,0.2021364009860312,0.6000252828519055,0.1290057518488083,0.0,0.0,0.0,0.0,0.0,0.000316035648821187,0.007521648441944251,0.0,0.0418431199039252,0.0,0.0,0.0,0.0190253460590355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206675",0.000759493670886076,0.0169620253164557,0.6070886075949362,0.30835443037974697,0.015443037974683532,0.002025316455696206,0.0,0.0,0.0,0.0,0.0,0.014683544303797477,0.0,0.021012658227848077,0.006329113924050635,0.0,0.0,0.0,0.0,0.00126582278481013,0.0,0.0,0.00278481012658228,0.0,0.0,0.0,0.0,0.0,0.0,0.00177215189873418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010126582278481,0.0,0.0,0.0,0.0,0.0,0.000506329113924051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206677",0.010597053502196944,0.010467821142414067,0.5116309123804597,0.1371155337296456,0.2428276040320495,0.003747738433703797,0.0,0.0,0.0,0.0012923235978289,0.00607392090979581,0.03579736365986046,0.00271387955544068,0.01382786249676919,0.012147841819591658,0.0,0.0,0.00542775911088136,0.0,0.00012923235978289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024554148358749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00361850607392091,0.0,0.0,0.0,0.00012923235978289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206681",0.0,0.0,0.6493268053855571,0.1468788249694,0.050795593635250866,0.00673194614443084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11260709914320732,0.01958384332925337,0.0,0.0,0.0,0.0,0.0140758873929009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206683",0.0,0.0188498541639458,0.5880893300248142,0.3622393452614165,0.003395585738539902,0.001131861912846633,0.0,0.0,0.0,0.0,0.0,0.005006312306821652,0.0,0.007879500239432324,0.011536284880936836,0.0,0.0,0.0,0.0,0.0018719254712463512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206534",0.0,0.13498679645834397,0.18593693367162023,0.47434370631181044,0.1304820587169265,0.009061254077564335,0.0,0.0,0.0,0.000258892973644695,0.0,0.011753741003469168,0.0,0.013151763061150516,0.007249003262051465,0.0,0.0,0.024284160927872393,0.0,0.002744265520633765,0.0,0.0,0.0,0.0,0.00056956454201833,0.0,0.0,0.0,0.0,0.00481540930979133,0.0,0.000207114378915756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000155335784186817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206547",0.014905857740585728,0.000261506276150628,0.43505927475592737,0.009501394700139472,0.4077754532775454,0.003922594142259423,0.0,0.0,0.0,0.0,0.0,0.06528940027894001,0.0,0.0432357043235705,0.011680613668061366,0.0,0.0,0.00496861924686192,0.0,0.000174337517433752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00322524407252441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206563",0.08829050803707615,0.050041065352575395,0.5114982987211076,0.20861199108295214,0.017306112871054796,0.009679690249911997,0.000351988736360436,0.000645312683327467,0.000410653525753843,0.000586647893934061,0.0,0.024228558019476716,0.0,0.008037076146896634,0.004634518362079083,0.0,0.000879971840901091,0.000469318315147248,0.0,0.0003519887363604361,0.0,0.0,0.0,0.001818608471195591,0.0,0.001173295787868122,0.015252845242285559,0.0,0.000586647893934061,0.04581720051625017,0.00164261410301537,0.0,0.0,0.0,0.0,0.00029332394696703,0.004575853572685674,0.0,0.0,0.0,0.0,0.000586647893934061,0.000410653525753843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117329578786812,0.0,0.0,0.0,0.0,0.0,0.0,0.000234659157573624,0.000997301419687903,0.0,0.0,0.0,0.0,0.0,0.000469318315147249,0.0,0.0
"X206569",0.194451345755694,0.0060869565217391295,0.2819047619047617,0.31308488612836405,0.002153209109730852,0.0005797101449275361,0.0,0.0,0.0,0.0,0.0,0.0017391304347826062,0.0,0.010559006211180092,0.000372670807453416,0.0,0.0,0.0,0.0,8.2815734989648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022111801242236,0.00898550724637681,0.0,0.000124223602484472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2815734989648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206571",0.0,0.0,0.20522815867920197,0.49124818466712517,0.28372697393564206,0.0003057402736375452,0.0,0.0,0.0,0.0,0.0,0.002980967667966061,0.0,0.006879156156844762,0.001834441641825269,0.0,0.0,0.00756707177252924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000229305205228159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206604",0.0,0.19225647854143202,0.41411451398135807,0.2624193383181396,0.07036771484174945,0.010140325719553414,0.0,0.0,0.0,0.00102427532520742,0.000102427532520742,0.01024275325207416,0.0,0.009116050394346004,0.011267028577281573,0.0,0.0,0.0,0.0,0.000512137662603708,0.0,0.0,0.0,0.0,0.0,0.0,0.000102427532520742,0.0,0.0,0.01270101403257196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000512137662603708,0.0,0.0,0.0,0.0,0.0,0.0012291303902489,0.0,0.0,0.0,0.0,0.0,0.0,0.000204855065041483,0.0,0.0036873911707467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206608",0.0,0.024693100042331023,0.3919853252434033,0.5256808240440239,0.01171158459150558,0.0002822068576266401,0.0,0.0,0.0,0.0,0.0,0.000987724001693241,0.0,0.0033864822915196813,0.007478481727105964,0.0,0.0,0.0,0.0,0.0002822068576266401,0.0,0.000634965429659941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03054889233808382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00232820657541978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215084",0.000487408610885459,0.0430544272948822,0.3200649878147846,0.5285134037367992,0.02485783915515838,0.000324939073923639,0.0,0.0,0.0,0.0,0.0,0.002599512591389119,0.0,0.022745735174654717,0.009260763606823723,0.0,0.0,0.0183590576766856,0.0,0.00016246953696182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295694557270512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X214994",0.0,0.0318491225878973,0.3860613251732966,0.5201398863423464,0.005620433397864241,0.002935115218884651,0.0,0.0,0.0,0.00274776743895585,0.0,0.013364141634921634,0.0,0.024917254730531413,0.00849309935677263,0.0,0.0,0.003247361518766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000187347779928808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000374695559857616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24492599762693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215003",0.00174042764793635,0.034311287916459404,0.4400795624067634,0.28319244157135737,0.09373446046742906,0.001491795126802586,0.0,0.0,0.0,0.0,0.0,0.03281949278965685,0.0,0.0785678766782696,0.00621581302834411,0.0,0.0,0.00198906016907011,0.0,0.00174042764793635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000248632521133764,0.0238687220288414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215007",0.0,0.02593542370905701,0.32766056649959197,0.5952325445856161,0.0242452500291409,0.0003496911061895328,0.0,0.0,0.0,0.0,0.0,0.002331274041263556,0.0,0.013229980184170658,0.00186501923301084,0.0,0.0,0.001573609977852897,0.0,0.0006993822123790648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82818510315888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00681897657069589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215009",0.000257743030198892,0.01649555393272904,0.42519008548477133,0.43940890931741,0.012672365651445507,0.003952059796383003,0.0,0.0,0.0,0.0,0.0,0.03840371149963484,0.0,0.013144894540143478,0.005713303836075437,0.0,0.0,0.000171828686799261,0.0,0.001073929292495382,0.0,0.0,0.0073027191889686,0.0,0.0,0.0,0.0,0.0,0.0134026375703424,0.00923579191546028,0.0,0.00236264444348984,0.000171828686799261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000472528888697968,0.0,0.0,0.0,0.0,0.0,4.29571716998153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105245070664547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215048",0.0314012047003061,0.05589019452947565,0.46262466673249736,0.37217339784733894,0.025871432803396887,0.000789967413844179,0.0,0.000493729633652612,0.0,0.0,0.000789967413844179,0.015503110496692028,0.0,0.00513478818998716,0.0069122148711365594,0.0,0.0,0.009775846746321721,0.0,0.000888713340574701,0.0,0.0,0.0057272637503703,0.0,0.0,0.0,0.0,0.0,0.0,0.00424607484941246,0.0,0.00138244297422731,0.0,0.0,0.0,0.0,0.000296237780191567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87459267305224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215055",0.000776954338991155,0.004303131723643315,0.5064546975854652,0.34030600047812587,0.06293330145828353,0.004721491752330865,0.0,0.0,0.0,0.0,0.000179297155151805,0.005319148936170215,0.0,0.011714080803251255,0.013327755199617503,0.0,0.0,0.0103992349988047,0.0,0.0007769543389911551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00167344011475018,0.015180492469519476,0.0,0.000418360028687545,0.0,0.0,0.0,0.0,0.0,0.000537891465455415,0.0,0.0,0.0,0.0,0.0,0.00047812574707148,0.00035859431030361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201410470953861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215057",0.0221195363987577,0.04109537156276041,0.48458450117415347,0.38497083554276196,0.0007575183698204682,0.00022725551094614,0.0,0.0,0.0,0.0,0.0,0.0014771608211499128,0.0,0.00693129308385728,0.010264373911067343,0.0,0.0,7.57518369820468e-05,0.0,0.000530262858874327,0.0,0.0,0.00321945307173699,0.0,0.0,0.0,0.0,0.0,0.0,0.032952049087190384,0.0,0.0,7.57518369820468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034088326641921096,0.000416635103401257,0.0,0.0,7.57518369820468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00988561472615711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215076",0.0,0.000805355614838677,0.4921729501182863,0.4253284340866759,0.05889162933507831,0.002063723763024114,0.0,0.0,0.0,0.0,0.000100669451854835,0.016056777570846083,0.0,0.0023153973926612007,0.0008053556148386769,0.0,0.0,0.000604016711129008,0.0,0.000604016711129008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000201338903709669,0.0,5.03347259274173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215077",0.0,0.0195727906123946,0.5301613494682806,0.3796296296296291,0.0066923359002566876,0.003025302530253023,0.0,0.0,0.0,0.0,0.0,0.004262926292629265,0.0,0.01645581224789145,0.016639163916391655,0.0,0.0,0.000412541254125413,0.0,0.0012834616795012834,0.0,0.0,0.0016043270993766,0.0,0.0,0.0,0.0,0.0,0.000137513751375138,0.00430876420975431,0.0,0.000137513751375138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156765676567657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
