Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.840577935861181,0.175149675948948,-0.0016198632069586508,0.09705156039055608
2,0.760575095865074,0,-0.00794828594479066,0.07670267726302482
3,0.45869242218504,0.29499432187514,0.0034048163585067887,0.11863528992308146
4,0.537456910661441,0.219588396724159,-0.021698367362152908,0.09915930457964185
5,0.526961183935233,0.382545714633092,-0.019051160852687835,0.09074248482553035
6,0.612312234599163,0.145390461591949,0.009868055306496135,0.12174760742483798
7,0.762733768073642,0.144953002010522,-0.005734307947818716,0.08084958069657473
8,0.874821208999173,0.107604109194659,-0.02668033121592782,0.08121401638212973
9,0.871953433552459,0.179946747281316,-0.0037101212846999266,0.09459853381724337
10,0.57509395874535,0.149948396981506,-0.009353136140260045,0.10176716355700559
11,0.737141259702344,0.139958778266594,-0.03498047981625213,0.08168769865573171
12,0.625891739145697,0.187769271279822,0.004259263609620861,0.10469090146260256
13,0.729290407562274,0.199514711646211,-0.016659371081641013,0.0899978843261943
14,0.687668686765444,0.101830052477757,-0.019154867267336787,0.10296418048812471
15,0.657233135303626,0,-0.02239247773452072,0.08646656315613035
16,0.744645666388962,0.228695265573053,-0.04326836193096293,0.0756742872129383
17,0.775719955885088,0.147127953553549,-0.031665663434941024,0.09273723130677328
18,0.794304089440049,0.15399651903042,0.002437968100912277,0.10839803096033901
19,0.934705518704624,0.0955813335889416,-0.021103034650885092,0.06109930384426782
20,0.999758250933486,0.000167712467553702,-0.05204184276494172,0.0317326037341822
21,0.652815945582535,0.227184095967331,-0.03133542089502796,0.08013146986399974
22,0.833154776022977,0.190130869966715,-0.025249330167384485,0.08258598815641166
23,0.803920369418936,0.173989817232378,-0.006001794023066634,0.08196746673030338
24,0.783111673619518,0.125729632227155,-0.010930247519640291,0.09275637388576743
25,0.910559210887943,0.128388428447027,-0.021261953609658477,0.06702800487159331
26,0.76326620491451,0.248080887759377,-0.02158380389755537,0.08847301406362645
27,0.570679313875116,0.163046294242176,-0.024615514489536697,0.10061148822869811
28,0.714609550711907,0.165567113690511,0.004771039537336849,0.11345641856131428
29,0.914187466242538,0.0915629169789941,-0.02120031077927561,0.07414858935139437
30,0.537318351855778,0.242464907212883,-0.03164259967622922,0.08770911353422908
Averages,0.7330386575147035,0.16036357959499126,-0.016871383492709325,0.08889282770847493
