Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.723618323705856,0.146162426314975,-0.04684081896923273,0.14964562591137853
2,0.991516481244561,0.00520805362498951,-0.08970627598100284,0.07658196829609816
3,0.733680806722707,0,0.027513341244039924,0.13114111433645767
4,0.953664726472407,0,-0.07007662104417257,0.0801360459030826
5,0.700679318380561,0,0.05917189313075868,0.13454623617359
6,0.914928059967337,0.0496413126103918,-0.061536684580910474,0.08805958383551887
7,0.791868665480186,0.118680155088238,-0.06872641477173771,0.14443228866009272
8,0.927654219762938,0.0626532835419022,-0.009881878307059192,0.13515721022759108
9,0.883177696335182,0.117913402090476,-0.050193326306391006,0.11662176507373707
10,0.905111523597441,0.0590442742644161,-0.07488803267996316,0.10606673636179792
11,0.886790039018166,0.0963494967117825,-0.07456073874440175,0.1365064033471727
12,0.957213189124264,0.0250033975270837,0.0337004933325598,0.10861035615070048
13,0.890722142753171,0.119707894899835,-0.041889996946844116,0.08782262700112543
Averages,0.8662019378895983,0.061566438205699216,-0.03599346620187362,0.11502522779064181
