Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.703813260255808,0.161529434388197,0.02015409829369948,0.15249744547967944
2,0.877410819080634,0,-0.040303094588734545,0.10071330563591452
3,0.904484105279158,0.0722976930191806,-0.0831846192302109,0.09457373026896143
4,0.755619451730895,0.142211065882062,-0.03865729132686872,0.1633904346967951
5,0.686000442647405,0.0564304153848685,-0.015124199213567724,0.16347676936485278
6,0.900492375010698,0.135348540806481,-0.06832409882684018,0.10326920196477707
7,0.868919994011825,0.129195779784782,-0.04487787250952252,0.14022064443202367
8,0.817410415454527,0.121473451212306,-0.0021274910536842784,0.13141010713402987
9,0.811880517845988,0.167575050471651,0.002219385477978261,0.14421594023308182
10,0.753537044980204,0.164066288694255,0.017511627965977838,0.16304583439876522
11,0.670177868509329,0.181346194449232,-0.03575205269004462,0.14896229167711314
12,0.793540942675515,0.0750112634792035,0.009496055717100807,0.12865127000842655
13,0.88640370898097,0,-0.0901933599798499,0.10214292924879347
14,0.749555254006147,0.163381535592979,-0.029054423071144912,0.1419892067893719
15,0.871820898446453,0.0811266654180897,-0.05515277707262309,0.14444848417888712
16,0.750150771067792,0.145456521027524,-0.07693196408328665,0.1523325165688327
17,0.681263486368326,0.153683397330337,-0.06156776941630578,0.14844997896329892
18,0.739680777884075,0.140168500757829,0.026972419657425986,0.15868340040279955
Averages,0.7901201185686526,0.1161278776499432,-0.03138319033058341,0.13791519396924468
