OTU,LDA_score,CLass
Prevotellaceae,8.835091851479818,UC
Christensenellaceae,7.464441068595293,UC
Bifidobacteriaceae,7.378047743169229,UC
Victivallaceae,6.446490383499872,UC
Clostridiales_vadinBB60_group,6.194019335619993,UC
vadinBE97,5.2341213632237755,UC
Thermoanaerobacteraceae,4.509069804838962,UC
Eubacteriaceae,4.780607631113953,nonIBD
Clostridiaceae_1,5.706465259243824,nonIBD
Peptostreptococcaceae,6.060810132573936,nonIBD
Verrucomicrobiaceae,6.210011611837204,nonIBD
