Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.385348494480211,0.573940980394618,-0.06052200348339048,0.132150068199861
2,0.222869392215059,0.540120547110864,-0.02566905836246265,0.16644050792342888
3,1.0,0.0,-0.027219082340241424,0.11541673547647135
4,1.0,0.0,-0.11439386187095535,0.03244161020957907
5,0.278909753508278,0.501292757507975,-0.031511027213898646,0.18752933991908208
Averages,0.5774255280407096,0.32307085700269134,-0.051863006654189706,0.1267956523456845
