Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.563144389596863,0.177116381476441,-0.003905173987209903,0.10838332902970045
2,0.38912752470106,0.200423007680691,0.029629538784571332,0.12806686912661253
3,0.736307211122884,0.207156534502699,-0.04393805265475556,0.08272508129964525
4,0.668090457783844,0.201952466620042,-0.016936005107469825,0.08290283794167456
5,0.643678844996988,0.206406680641342,-0.0009214346522823576,0.09698388835563726
6,0.642107196493876,0.201743226563281,-0.005009206664480282,0.10630668069323822
7,0.516524518347064,0,-0.04177982675733158,0.08318381273431105
8,0.860348243759836,0.175032121150984,0.008675178780717782,0.08646684576428174
9,0.586443433759805,0.083944683468233,-0.003351571932968101,0.1016292693869782
10,0.898905488378223,0.133806003197722,-0.003712119977038429,0.07043305430859031
11,0.663147095095588,0.24366149452411,-0.02671914093944457,0.09284952897464947
12,0.919220751278571,0.0878954508695416,-0.004370357101400148,0.07356918924502093
13,0.555097365833482,0.173620981555091,-0.017343259897250617,0.10336656633637695
14,0.717910560895015,0.1667324167644,-0.029369399537422323,0.0762794321857308
15,0.765886240625315,0.160206563829972,0.02113175882391752,0.10090064705579899
16,0.99122090306797,0.00439645553787002,-0.0045633138401029606,0.06473525527568989
17,0.745655854297445,0.204948211007019,0.0153018277540972,0.10618437855763921
18,0.649183830190931,0.1578749281421,-0.004710407649585137,0.09269274060162139
19,0.587320481527709,0.184045399181515,0.012120210195727796,0.10984342783225969
20,0.666386567877937,0.240031874030798,-0.019562187745718308,0.08555116833294939
21,0.870536805046429,0.078551750681158,0.01914252881592023,0.07932525803889998
22,0.680803831703019,0.143162347409535,-0.0038621525525567757,0.08843165918103814
23,0.653264442704332,0.117552033488732,-0.013695042636933982,0.07363510945397542
24,0.4567749673425,0.244737585618531,-0.0071615009417853055,0.09711618178119548
25,1.0,0.0,-0.0032592425538632668,0.04961685763468564
26,0.801214534135903,0.166129597114282,-0.003944636467521873,0.08815597897096657
27,0.777475946478195,0.144822395090978,-0.01897770756441625,0.06396101893472067
28,0.688540475556412,0.234017549324291,-0.03175165016944445,0.07769466564092928
29,0.560587193912071,0.180509670195826,-0.022181615593601486,0.10067294911450747
30,0.535310906598509,0.242666814538092,-0.02107674572264159,0.09380706819843955
31,0.737988850088589,0.128657568508204,-0.036064807328252964,0.09075287146979466
32,0.916495685731022,0.0883492343104412,-0.0066704681095462025,0.07436951780101245
33,0.768880648137774,0.146277667251444,-0.02204389685342494,0.10017303263532194
34,0.706958193359152,0.115122538028354,0.002088971660865553,0.0863535594989811
35,0.478973651632756,0.199764568673345,-0.03240118052376721,0.09198769108946553
36,0.60962857945728,0.184683062550413,0.0442378999526902,0.1252043817181005
37,0.804990997781737,0.127505979851192,-0.028616195912116005,0.08444039506678803
Averages,0.6976792613323265,0.15550014171293702,-0.008799199637995265,0.0896960053856008
