Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.933015929393701,0.094106474852255,-0.022625057894893778,0.09405105239470135
2,1.0,0.0,-0.05289746693967963,0.03958558310986698
3,0.9270879537332,0.0564409584876831,-0.05494846339164828,0.07235550371423032
4,0.821704015580894,0.178325170150351,-0.02078644070661757,0.09816582458604799
5,0.699198543030753,0.26050170323074,-0.05379895231975317,0.098092448818015
6,0.785998115197473,0.190885980583386,-0.02383250900063106,0.11825393537340444
7,0.931025275578225,0.0556385565943697,-0.028997380665616284,0.08619064841820638
8,0.848273182049972,0.222105319058521,-0.026612823389889063,0.08151789880900562
9,0.951170798195646,0.0425498117162927,-0.012290368284014795,0.09868279401104867
10,0.681570806313004,0.129149733688519,-0.01575158194016771,0.11423242176857092
11,0.787883203299981,0.185570789039717,-0.060180530553093796,0.07069720654638693
12,0.869098106791888,0.0678431817475691,-0.024905506537025144,0.10676155771999865
13,1.0,0.0,-0.008824496657122611,0.050632010158382014
14,0.495928097677687,0.310777775559998,-0.04362647453313044,0.12290769732760543
15,0.642024882869906,0.197613990268177,-0.025085902943994393,0.11814668866093418
Averages,0.8249319273141554,0.1327672963318386,-0.03167759705048519,0.09135155142776032
