Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,1.0,0.0,0.01178366177808079,0.06909317199900286
2,0.622525403706488,0.254528201281873,-0.0012644010652166878,0.12642395750892976
3,0.814308485715378,0.176482118922483,-0.045892990126481945,0.06925419362559536
4,0.812962007392251,0.204889855323497,-0.015115954267055616,0.06646217091692927
5,0.944745763474723,0,-0.02422014710045574,0.05301747348187376
6,0.803016801149412,0,-0.02670070316550301,0.07995627349677394
7,0.645442654795162,0.0910182222444825,0.004981229656553409,0.11255248591883854
8,0.770994506616296,0.156630100217582,-0.03238593893007422,0.0779855431165694
9,0.644389881776821,0.0924616387771835,-0.01615204878800616,0.1042690844262489
10,0.614843510639931,0.212114865946615,-0.018228167910788226,0.11915049890418004
11,0.578639033476196,0.170151943988529,-0.030918733689221496,0.11341384451756052
12,0.807356747021988,0.127269332992359,-0.0013622836280285354,0.10288919434510856
13,0.749356173478714,0.1321806878173,-0.0087718197632746,0.10376283986283191
14,0.759884582760913,0.149592653669105,-0.028757136724473362,0.08610728752474416
15,0.782311443116478,0.164412125338153,0.004685994260632004,0.11049534782037879
16,0.620316492512584,0.386405635234254,-0.011954470159275381,0.09098177045009101
17,1.0,0.0,-0.005855580995683141,0.058834501808256855
18,0.751365640708432,0.135939373742015,-0.01887666487021242,0.09355654322474853
19,0.707925673147333,0.129418356685555,-0.04638077897723814,0.08472370308696019
20,0.901764107761319,0.126821991546746,-0.0009641028563758451,0.08523817233050462
21,0.740539214254191,0.224699631741742,-0.024572236803148878,0.07623467949002675
22,0.436760174640811,0.25141480220427,-0.0231583114655109,0.11957987087181612
23,0.864617459006524,0.1377064497296,-0.03055762794152972,0.07867746255607252
24,0.625849462376963,0.184558792716163,-0.0056509653967096625,0.11199696175544102
25,0.735121740226884,0.20281263800852,-0.0070616287082886425,0.12047815195039319
26,0.641878768020182,0.17077560347957,-0.01107362479867129,0.093189801621744
27,0.893215810632157,0.0761549553530765,-0.022094573337865884,0.06401191014336538
28,0.960764744904384,0.0339412538948795,-0.04288719839071315,0.04684592330029114
Averages,0.7582462958325898,0.1425850439591269,-0.017121685863019157,0.08997081500197415
