Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.469422747958827,0,-0.009186169059587539,0.03156865590559787
2,0.244384286771455,0.233152717608707,-0.014086570225681667,0.03830431478025939
3,0.996690902268472,0.00362493494509392,-0.014225126388316633,0.009795311337996144
4,0.956151252629551,0.0273142514676006,-0.008982409155616773,0.023066119016280084
Averages,0.6666622974070762,0.06602297600535038,-0.011620068707300653,0.025683600260033374
