OTU,LDA_score,CLass
Bifidobacteriaceae,6.434013582508478,UC
Clostridiales_vadinBB60_group,5.166577221358446,UC
Thermoanaerobacteraceae,3.6204380468130934,UC
Geodermatophilaceae,3.372848013535018,UC
Peptostreptococcaceae,6.717867457231562,nonIBD
