Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.598123419459404,0,0.0019804351622623286,0.16969581304739095
2,0.816634153681285,0.149668176920337,-0.0879744319564473,0.05595283824751298
3,0.654119672248656,0.509973237195487,0.00346722493366257,0.1566626641758294
4,1.0,0.0,-0.031456744893882636,0.1003888028215704
5,0.138842095064764,0.538674801644344,-0.05373858623808756,0.12538448400312363
6,0.913460833895538,0.0401972622717124,0.01041683220887699,0.06502038120023812
Averages,0.6868633623916077,0.20641891300531343,-0.026217545130602603,0.11218416391594425
