Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.996690902268474,0.00362493494509246,-0.014225126388312248,0.009795311337998566
2,0.46942274795908,0,-0.009186169059580746,0.03156865590559387
3,0.244384286771544,0.2331527176087,-0.014086570225690846,0.038304314780226924
4,0.956151252629639,0.0273142514675127,-0.008982409155628876,0.023066119016229902
Averages,0.6666622974071843,0.06602297600532629,-0.011620068707303179,0.025683600260012318
