Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.643746119332335,0.149436085840129,-0.04978492746771385,0.1280735132506266
2,0.669962172337871,0.185027151587166,0.00034530954576683187,0.15736984916324326
3,0.957038757564801,0.0587938711664131,-0.03329183563053985,0.10071811227378749
4,0.68385813565876,0.159766368917691,-0.031553295789710785,0.13585216019553129
5,0.799741354886764,0.160643101803547,0.008837843441153759,0.14583524157276723
6,0.633708322005412,0.510288335549035,-0.0322246525057727,0.11647136295465078
7,0.860328145116143,0.120465576598761,-0.025096580124505413,0.09800832643316493
8,0.657450063436612,0.185328232765833,-0.04937018115757804,0.12725928044634638
9,0.928657943657291,0.0634601936207032,-0.05684442356690417,0.10815597083694765
10,0.644144709074385,0,0.003441878158652339,0.13827886144524204
11,0.72819997630256,0.138231338416942,0.0005141540680394499,0.134589629415038
12,0.438034136901973,0.414886277009208,-0.027505857345167903,0.1443153332305369
13,0.618432878241669,0,-0.018404758389693014,0.14072852873981298
14,0.677879558533714,0.191816212121157,0.014676244552633852,0.14224646371471458
15,0.804296274097203,0.131402993916117,-0.05112578545678394,0.1350475005096477
16,0.731138647687912,0.18221266695415,-0.021565262978201744,0.13825686881514201
17,0.712718533177268,0.184887673896672,-0.04453752052937632,0.12340974157356245
18,0.767744126305971,0.200432271770377,-0.015197583293630478,0.13086727972260664
19,0.884290694881662,0.122739273072086,-0.03038345205232853,0.11838888725237623
20,0.603363263097315,0,-0.046138945389141,0.1082626336893637
21,0.641862944993514,0.141165879459624,-0.036990685289901876,0.13738801550077326
22,0.696558909639584,0.207240474634053,-0.015525561546242558,0.12664608109975792
Averages,0.717416166678669,0.159464726322712,-0.02535117630667936,0.12891680190162
