Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,0.959755962595143,0.0438878019688042,-0.13073342331171758,0.10242294738436908
2,0.976948083542457,0,-0.1754680021352919,0.08730286291466327
3,0.971695309922622,0.0245125806532547,-0.167564441744249,0.0571642954923921
4,1.0,0,-0.21710583857494667,0.048673048362742964
Averages,0.9770998390150555,0.017100095655514725,-0.1727179264415513,0.07389078853854185
