Cluster,Mean Inside,Std Dev Inside,Mean Outside,Std Dev Outside
1,1.0,0.0,-0.0743098157567174,0.024771077406926086
2,0.632502699430563,0,-0.1084828442120329,0.04681615694186125
3,0.956968368001403,0,-0.0866908835981425,0.03173511203463343
Averages,0.863157022477322,0.0,-0.08982784785563093,0.03444078212780692
